ticket_id,customer_id,date,category,severity,resolution_time_hours,satisfaction_score,related_order_id,escalated
TKT-01814,C-3896,2026-07-25,service,medium,36,5,ORD-8146,False
TKT-00942,C-4610,2026-07-25,quality,medium,18,4,ORD-6395,False
TKT-01385,C-2454,2026-07-25,technical,high,52,2,ORD-6668,True
TKT-00823,C-4724,2026-07-25,delivery,low,50,2,ORD-2434,True
TKT-01137,C-0568,2026-07-25,quality,critical,55,2,ORD-3111,True
TKT-01166,C-4018,2026-07-26,technical,high,63,2,ORD-5301,True
TKT-01715,C-4943,2026-07-26,billing,high,62,1,ORD-1022,True
TKT-00352,C-0217,2026-07-26,quality,medium,53,3,ORD-2081,False
TKT-00190,C-2842,2026-07-26,quality,critical,82,3,ORD-9637,True
TKT-00194,C-2744,2026-07-26,technical,medium,29,3,ORD-6962,False
TKT-01645,C-0284,2026-07-26,service,critical,65,3,ORD-5162,True
TKT-01843,C-1725,2026-07-26,technical,medium,8,5,ORD-8311,False
TKT-01357,C-1201,2026-07-26,billing,critical,60,3,ORD-9846,True
TKT-01059,C-3432,2026-07-26,delivery,low,25,5,ORD-9528,False
TKT-00331,C-0544,2026-07-26,billing,medium,8,4,ORD-6952,False
TKT-01943,C-3571,2026-07-26,billing,low,14,3,ORD-2173,False
TKT-01454,C-1333,2026-07-26,quality,low,35,3,ORD-4624,False
TKT-01697,C-3079,2026-07-26,delivery,medium,56,2,ORD-4688,True
TKT-01128,C-0538,2026-07-26,technical,critical,53,2,ORD-9199,True
TKT-01758,C-1852,2026-07-26,billing,medium,7,3,ORD-9527,False
TKT-01549,C-1785,2026-07-26,service,critical,48,1,ORD-7963,True
TKT-01618,C-3200,2026-07-26,technical,high,68,2,ORD-5641,True
TKT-01635,C-0714,2026-07-27,billing,critical,62,2,ORD-5539,True
TKT-00419,C-3166,2026-07-27,technical,low,0,2,ORD-8546,True
TKT-00031,C-0148,2026-07-27,quality,high,61,1,ORD-8135,True
TKT-00296,C-0062,2026-07-27,billing,medium,51,2,ORD-8130,True
TKT-01293,C-3151,2026-07-27,technical,high,86,2,ORD-5606,True
TKT-01236,C-0057,2026-07-27,delivery,low,0,3,ORD-2897,False
TKT-00546,C-1081,2026-07-27,quality,critical,50,1,ORD-9337,True
TKT-00003,C-4289,2026-07-27,service,low,28,2,ORD-4121,True
TKT-00715,C-0775,2026-07-27,delivery,medium,245,1,ORD-9535,True
TKT-01816,C-2355,2026-07-27,delivery,critical,104,1,ORD-2729,True
TKT-01577,C-1674,2026-07-27,service,low,10,3,ORD-9420,False
TKT-01388,C-3042,2026-07-27,quality,low,38,2,ORD-3155,True
TKT-00425,C-1442,2026-07-27,billing,high,53,1,ORD-4608,True
TKT-01664,C-1475,2026-07-27,delivery,medium,39,5,ORD-9832,False
TKT-00857,C-3141,2026-07-27,quality,high,54,3,ORD-8376,False
TKT-00987,C-0106,2026-07-27,service,medium,13,4,ORD-6406,False
TKT-00395,C-2788,2026-07-27,delivery,high,169,2,ORD-3688,True
TKT-01575,C-0278,2026-07-27,delivery,medium,23,3,ORD-5078,False
TKT-00695,C-2412,2026-07-27,quality,critical,77,2,ORD-5422,True
TKT-00659,C-1862,2026-07-27,billing,critical,68,1,ORD-2363,True
TKT-01589,C-4339,2026-07-27,billing,low,31,4,ORD-8726,False
TKT-00198,C-0654,2026-07-27,billing,high,59,1,ORD-4467,True
TKT-01795,C-3291,2026-07-27,service,high,59,1,ORD-6464,True
TKT-00648,C-4422,2026-07-27,technical,low,0,3,ORD-3334,False
TKT-00094,C-4444,2026-07-27,quality,critical,81,2,ORD-6317,True
TKT-00918,C-3289,2026-07-28,billing,critical,66,1,ORD-3268,True
TKT-00200,C-3917,2026-07-28,quality,critical,144,1,ORD-3416,True
TKT-01774,C-2021,2026-07-28,billing,critical,67,2,ORD-1433,True
TKT-00885,C-1654,2026-07-28,technical,critical,64,1,ORD-1508,True
TKT-00487,C-2475,2026-07-28,quality,critical,90,2,ORD-3315,True
TKT-00884,C-4605,2026-07-28,service,critical,50,2,ORD-4218,True
TKT-01028,C-3602,2026-07-28,quality,high,99,2,ORD-4211,True
TKT-01374,C-4493,2026-07-28,billing,low,2,3,ORD-2155,False
TKT-00725,C-4286,2026-07-28,technical,critical,74,2,ORD-7335,True
TKT-00902,C-0744,2026-07-28,service,critical,114,3,ORD-6619,True
TKT-01526,C-0556,2026-07-28,delivery,high,92,2,ORD-2919,True
TKT-00062,C-0043,2026-07-28,billing,low,73,1,ORD-3405,True
TKT-00652,C-2577,2026-07-28,technical,critical,86,1,ORD-9098,True
TKT-00498,C-1321,2026-07-28,technical,critical,57,1,ORD-1298,True
TKT-01779,C-1205,2026-07-28,delivery,low,25,4,ORD-7797,False
TKT-00370,C-2469,2026-07-29,technical,medium,30,3,ORD-7627,False
TKT-00360,C-1692,2026-07-29,quality,low,3,3,ORD-6720,False
TKT-00420,C-0786,2026-07-29,delivery,medium,3,3,ORD-2630,False
TKT-00404,C-0757,2026-07-29,service,low,12,4,ORD-8033,False
TKT-01936,C-1064,2026-07-29,delivery,critical,55,1,ORD-3560,True
TKT-01911,C-2369,2026-07-29,service,critical,91,3,ORD-8263,True
TKT-01270,C-1731,2026-07-29,service,critical,89,3,ORD-8081,True
TKT-01253,C-2543,2026-07-29,billing,low,22,3,ORD-4073,False
TKT-01245,C-0170,2026-07-29,technical,medium,0,4,ORD-7229,False
TKT-01716,C-4436,2026-07-29,technical,high,52,1,ORD-1418,True
TKT-01350,C-1915,2026-07-29,billing,low,3,3,ORD-6289,False
TKT-01102,C-2728,2026-07-29,service,critical,59,3,ORD-8711,True
TKT-01041,C-3191,2026-07-29,technical,critical,67,1,ORD-6309,True
TKT-01032,C-4664,2026-07-29,service,medium,9,3,ORD-1667,False
TKT-00151,C-4780,2026-07-29,quality,low,71,2,ORD-3865,True
TKT-00155,C-0406,2026-07-29,quality,critical,48,2,ORD-6244,True
TKT-01396,C-2320,2026-07-29,technical,critical,66,2,ORD-3887,True
TKT-00955,C-0843,2026-07-29,technical,critical,49,2,ORD-2080,True
TKT-01411,C-1947,2026-07-29,delivery,critical,52,2,ORD-9425,True
TKT-01414,C-3061,2026-07-29,service,critical,53,2,ORD-3280,True
TKT-01847,C-3733,2026-07-29,quality,high,103,1,ORD-6502,True
TKT-01509,C-1501,2026-07-29,technical,medium,22,3,ORD-2440,False
TKT-01910,C-0553,2026-07-29,technical,high,54,3,ORD-1332,False
TKT-00593,C-2816,2026-07-29,quality,critical,72,2,ORD-7123,True
TKT-01909,C-4909,2026-07-29,delivery,critical,80,3,ORD-2821,True
TKT-00812,C-0133,2026-07-29,billing,critical,48,1,ORD-4631,True
TKT-00783,C-3883,2026-07-29,delivery,high,54,2,ORD-7558,True
TKT-00232,C-0795,2026-07-29,technical,critical,51,2,ORD-5654,True
TKT-01313,C-4986,2026-07-30,technical,critical,48,2,ORD-2335,True
TKT-01334,C-1464,2026-07-30,delivery,medium,92,2,ORD-9277,True
TKT-01342,C-1293,2026-07-30,billing,critical,140,3,ORD-7691,True
TKT-01901,C-4887,2026-07-30,technical,critical,50,1,ORD-6041,True
TKT-00104,C-4454,2026-07-30,delivery,high,56,2,ORD-6654,True
TKT-00638,C-3676,2026-07-30,quality,high,102,2,ORD-5826,True
TKT-01957,C-1584,2026-07-30,service,high,49,3,ORD-3002,False
TKT-01033,C-3185,2026-07-30,quality,medium,24,3,ORD-3804,False
TKT-01870,C-0639,2026-07-30,delivery,low,18,4,ORD-9142,False
TKT-01026,C-0122,2026-07-30,service,high,121,1,ORD-9153,True
TKT-01383,C-0407,2026-07-30,service,low,17,3,ORD-8259,False
TKT-00738,C-1818,2026-07-30,technical,critical,57,1,ORD-3802,True
TKT-01686,C-4385,2026-07-30,billing,critical,50,2,ORD-4371,True
TKT-00512,C-0235,2026-07-30,delivery,high,52,1,ORD-7090,True
TKT-00543,C-3501,2026-07-30,service,low,44,4,ORD-9156,False
TKT-01751,C-2147,2026-07-30,service,critical,53,2,ORD-6055,True
TKT-00821,C-2202,2026-07-30,service,critical,86,2,ORD-8546,True
TKT-00204,C-2647,2026-07-30,quality,low,57,1,ORD-1614,True
TKT-01609,C-2730,2026-07-31,billing,medium,4,3,ORD-8872,False
TKT-00074,C-1178,2026-07-31,delivery,medium,2,4,ORD-4775,False
TKT-01965,C-0682,2026-07-31,service,critical,74,2,ORD-2277,True
TKT-01712,C-3465,2026-07-31,quality,low,6,3,ORD-4733,False
TKT-00347,C-3889,2026-07-31,delivery,low,23,3,ORD-6848,False
TKT-00182,C-1760,2026-07-31,quality,critical,66,2,ORD-1820,True
TKT-01673,C-4685,2026-07-31,delivery,critical,53,1,ORD-9617,True
TKT-01512,C-1103,2026-07-31,quality,medium,51,3,ORD-7058,False
TKT-01358,C-0260,2026-07-31,service,low,60,2,ORD-2482,True
TKT-01905,C-1536,2026-07-31,quality,high,56,1,ORD-6200,True
TKT-01519,C-0077,2026-07-31,service,high,60,1,ORD-2003,True
TKT-00733,C-1671,2026-07-31,technical,high,93,1,ORD-9540,True
TKT-01422,C-0235,2026-07-31,quality,high,91,2,ORD-2578,True
TKT-00890,C-0133,2026-07-31,billing,high,55,2,ORD-1072,True
TKT-01237,C-1950,2026-07-31,technical,medium,18,1,ORD-7761,True
TKT-01218,C-3491,2026-07-31,delivery,high,123,2,ORD-3013,True
TKT-00599,C-1928,2026-07-31,delivery,medium,65,1,ORD-9076,True
TKT-01221,C-0238,2026-07-31,technical,critical,88,2,ORD-1816,True
TKT-00288,C-3659,2026-08-01,billing,critical,90,2,ORD-2389,True
TKT-00704,C-1278,2026-08-01,quality,high,70,3,ORD-8527,False
TKT-00741,C-2735,2026-08-01,quality,medium,3,3,ORD-8132,False
TKT-01884,C-0152,2026-08-01,billing,low,18,3,ORD-4743,False
TKT-01465,C-3265,2026-08-01,quality,low,15,4,ORD-8297,False
TKT-00866,C-0343,2026-08-01,service,critical,58,1,ORD-1772,True
TKT-01992,C-3576,2026-08-01,technical,low,10,3,ORD-9477,False
TKT-00968,C-1020,2026-08-01,technical,medium,38,2,ORD-2041,True
TKT-00969,C-2940,2026-08-01,quality,low,80,1,ORD-9326,True
TKT-00994,C-2239,2026-08-01,service,medium,8,5,ORD-4317,False
TKT-01690,C-3799,2026-08-01,technical,low,14,3,ORD-9787,False
TKT-01691,C-2083,2026-08-01,billing,medium,42,3,ORD-3184,False
TKT-01376,C-1691,2026-08-01,quality,critical,71,3,ORD-4194,True
TKT-01736,C-1877,2026-08-01,service,high,49,2,ORD-2873,True
TKT-00318,C-4373,2026-08-01,technical,medium,50,2,ORD-1213,True
TKT-00867,C-0231,2026-08-01,delivery,low,7,4,ORD-5242,False
TKT-01583,C-4201,2026-08-01,technical,low,15,4,ORD-6527,False
TKT-00469,C-1785,2026-08-01,service,medium,16,3,ORD-6451,False
TKT-00382,C-4746,2026-08-01,quality,low,3,3,ORD-1018,False
TKT-00433,C-1432,2026-08-01,technical,medium,9,3,ORD-8769,False
TKT-01810,C-2099,2026-08-02,service,low,62,2,ORD-3308,True
TKT-00429,C-1358,2026-08-02,delivery,low,7,3,ORD-1418,False
TKT-01351,C-0290,2026-08-02,technical,medium,12,3,ORD-9583,False
TKT-00222,C-2783,2026-08-02,quality,medium,21,3,ORD-9122,False
TKT-01535,C-1472,2026-08-02,quality,low,16,2,ORD-7035,True
TKT-01160,C-3633,2026-08-02,delivery,medium,6,3,ORD-3190,False
TKT-01094,C-1896,2026-08-02,billing,low,49,3,ORD-7295,False
TKT-00280,C-2301,2026-08-02,billing,medium,38,4,ORD-5955,False
TKT-00919,C-0420,2026-08-02,quality,high,80,1,ORD-7170,True
TKT-00570,C-3433,2026-08-02,quality,high,76,2,ORD-6588,True
TKT-00591,C-4381,2026-08-02,quality,high,60,1,ORD-6568,True
TKT-01308,C-4872,2026-08-02,delivery,low,61,3,ORD-9021,False
TKT-00308,C-3149,2026-08-02,delivery,medium,20,4,ORD-6564,False
TKT-00336,C-0093,2026-08-02,service,low,7,3,ORD-7017,False
TKT-01766,C-1718,2026-08-02,technical,medium,35,2,ORD-5586,True
TKT-01970,C-1790,2026-08-03,quality,medium,86,2,ORD-4102,True
TKT-00148,C-1327,2026-08-03,delivery,medium,25,3,ORD-3318,False
TKT-00936,C-0870,2026-08-03,technical,medium,19,5,ORD-3912,False
TKT-01203,C-0087,2026-08-03,quality,low,0,3,ORD-7442,False
TKT-00535,C-2571,2026-08-03,service,critical,61,1,ORD-2018,True
TKT-00745,C-3732,2026-08-03,quality,critical,65,1,ORD-6420,True
TKT-01553,C-4691,2026-08-03,technical,medium,21,3,ORD-2599,False
TKT-00383,C-0057,2026-08-03,quality,low,0,4,ORD-5053,False
TKT-01720,C-0153,2026-08-03,quality,low,38,3,ORD-8155,False
TKT-01058,C-4185,2026-08-03,delivery,low,69,1,ORD-2685,True
TKT-00547,C-2093,2026-08-03,billing,medium,27,5,ORD-9344,False
TKT-00266,C-3373,2026-08-03,quality,medium,1,2,ORD-1755,True
TKT-01037,C-2720,2026-08-03,technical,critical,62,2,ORD-7675,True
TKT-01507,C-0796,2026-08-03,quality,high,60,2,ORD-2988,True
TKT-00131,C-2169,2026-08-03,billing,low,11,4,ORD-2763,False
TKT-00691,C-4396,2026-08-03,delivery,low,12,1,ORD-9766,True
TKT-00473,C-1118,2026-08-04,billing,low,16,5,ORD-9509,False
TKT-00174,C-1135,2026-08-04,delivery,critical,66,1,ORD-9885,True
TKT-00536,C-2687,2026-08-04,billing,low,9,3,ORD-3506,False
TKT-00287,C-1682,2026-08-04,delivery,high,94,2,ORD-7932,True
TKT-00435,C-3735,2026-08-04,delivery,critical,50,1,ORD-1205,True
TKT-01154,C-0011,2026-08-04,delivery,critical,50,3,ORD-4340,True
TKT-00541,C-2513,2026-08-04,delivery,high,60,3,ORD-3410,False
TKT-00033,C-0006,2026-08-04,quality,high,48,1,ORD-3017,True
TKT-00891,C-1660,2026-08-04,delivery,low,16,3,ORD-8480,False
TKT-00014,C-0088,2026-08-04,technical,medium,0,3,ORD-5810,False
TKT-01038,C-0702,2026-08-04,service,critical,55,3,ORD-9338,True
TKT-00073,C-3571,2026-08-04,service,critical,57,2,ORD-6170,True
TKT-00520,C-4233,2026-08-04,service,critical,65,1,ORD-1141,True
TKT-01563,C-4103,2026-08-04,billing,high,69,2,ORD-9537,True
TKT-00365,C-4790,2026-08-04,technical,critical,56,1,ORD-8225,True
TKT-01106,C-4822,2026-08-04,delivery,critical,63,1,ORD-7064,True
TKT-01011,C-1124,2026-08-04,quality,high,69,2,ORD-5415,True
TKT-01285,C-3542,2026-08-05,billing,low,17,4,ORD-1119,False
TKT-01826,C-4592,2026-08-05,quality,high,82,2,ORD-1991,True
TKT-01017,C-3067,2026-08-05,delivery,low,20,5,ORD-3451,False
TKT-00108,C-2780,2026-08-05,billing,low,2,3,ORD-1592,False
TKT-01184,C-0117,2026-08-05,delivery,low,64,3,ORD-4005,False
TKT-01240,C-0599,2026-08-05,service,critical,76,3,ORD-3584,True
TKT-00297,C-1549,2026-08-05,service,low,24,5,ORD-9070,False
TKT-01248,C-1327,2026-08-05,delivery,critical,56,1,ORD-3689,True
TKT-00643,C-1356,2026-08-05,technical,low,3,4,ORD-6219,False
TKT-01290,C-2937,2026-08-05,quality,critical,79,1,ORD-9122,True
TKT-01310,C-1871,2026-08-05,billing,medium,67,3,ORD-1726,False
TKT-00686,C-4399,2026-08-05,service,high,76,1,ORD-4203,True
TKT-00961,C-4224,2026-08-05,service,low,3,2,ORD-7732,True
TKT-00708,C-1100,2026-08-05,service,low,17,3,ORD-5990,False
TKT-00413,C-4891,2026-08-05,delivery,medium,27,4,ORD-8021,False
TKT-01930,C-2323,2026-08-05,technical,high,50,2,ORD-5112,True
TKT-00900,C-3960,2026-08-05,technical,low,20,2,ORD-1724,True
TKT-01857,C-2883,2026-08-05,billing,critical,51,2,ORD-5400,True
TKT-00915,C-0433,2026-08-05,service,critical,66,2,ORD-1831,True
TKT-01251,C-4146,2026-08-06,technical,critical,114,1,ORD-1050,True
TKT-01250,C-3084,2026-08-06,delivery,critical,82,3,ORD-7841,True
TKT-01278,C-4760,2026-08-06,quality,low,41,4,ORD-4744,False
TKT-01130,C-1211,2026-08-06,delivery,high,66,1,ORD-5166,True
TKT-01937,C-4585,2026-08-06,technical,high,51,2,ORD-8347,True
TKT-01365,C-4690,2026-08-06,service,critical,50,2,ORD-1211,True
TKT-00417,C-1236,2026-08-06,quality,low,15,5,ORD-5976,False
TKT-01588,C-1607,2026-08-06,quality,low,40,4,ORD-7998,False
TKT-01534,C-0326,2026-08-06,technical,low,30,5,ORD-9660,False
TKT-00811,C-0200,2026-08-06,quality,medium,3,3,ORD-6753,False
TKT-01449,C-0123,2026-08-06,service,low,6,4,ORD-9716,False
TKT-01855,C-3097,2026-08-06,service,high,48,1,ORD-4571,True
TKT-00765,C-4647,2026-08-06,quality,medium,45,4,ORD-8230,False
TKT-01999,C-4412,2026-08-06,technical,low,12,4,ORD-1915,False
TKT-01392,C-3528,2026-08-06,technical,medium,5,1,ORD-9277,True
TKT-01413,C-3302,2026-08-06,quality,critical,55,1,ORD-8632,True
TKT-01408,C-4178,2026-08-06,billing,low,25,4,ORD-3235,False
TKT-00208,C-1435,2026-08-07,billing,critical,63,1,ORD-2464,True
TKT-00006,C-1532,2026-08-07,delivery,medium,2,3,ORD-5437,False
TKT-00340,C-0873,2026-08-07,technical,medium,15,4,ORD-5436,False
TKT-01552,C-2301,2026-08-07,billing,low,11,3,ORD-2035,False
TKT-01624,C-4676,2026-08-07,quality,critical,69,2,ORD-3485,True
TKT-01531,C-0434,2026-08-07,technical,medium,41,4,ORD-4441,False
TKT-00285,C-4820,2026-08-07,technical,low,4,4,ORD-3150,False
TKT-00279,C-1771,2026-08-07,delivery,high,90,1,ORD-7554,True
TKT-01503,C-3941,2026-08-07,technical,low,8,4,ORD-4085,False
TKT-00701,C-3796,2026-08-07,service,medium,72,1,ORD-3751,True
TKT-01649,C-3447,2026-08-07,billing,medium,19,3,ORD-5993,False
TKT-00762,C-1720,2026-08-07,quality,high,67,1,ORD-9997,True
TKT-01791,C-4478,2026-08-07,technical,medium,10,3,ORD-8627,False
TKT-01468,C-0862,2026-08-07,billing,low,14,5,ORD-1667,False
TKT-00063,C-2093,2026-08-07,delivery,medium,7,5,ORD-1164,False
TKT-01120,C-1609,2026-08-07,technical,medium,9,3,ORD-1900,False
TKT-00853,C-2758,2026-08-07,billing,critical,55,3,ORD-3432,True
TKT-00855,C-0924,2026-08-07,quality,medium,34,4,ORD-9493,False
TKT-00169,C-3553,2026-08-07,service,high,94,2,ORD-2312,True
TKT-01863,C-2711,2026-08-08,delivery,critical,142,1,ORD-5258,True
TKT-02000,C-0957,2026-08-08,technical,high,52,2,ORD-6224,True
TKT-00759,C-3332,2026-08-08,technical,medium,47,3,ORD-7468,False
TKT-01491,C-0113,2026-08-08,quality,high,67,2,ORD-5521,True
TKT-00619,C-1900,2026-08-08,billing,low,58,3,ORD-7938,False
TKT-01170,C-1601,2026-08-08,billing,high,67,3,ORD-1437,False
TKT-00409,C-3866,2026-08-08,quality,low,2,3,ORD-9630,False
TKT-00295,C-2160,2026-08-08,technical,critical,69,3,ORD-9542,True
TKT-01282,C-0260,2026-08-08,billing,low,35,4,ORD-1755,False
TKT-00260,C-4694,2026-08-08,billing,medium,62,1,ORD-9211,True
TKT-00603,C-1106,2026-08-08,service,low,13,5,ORD-1017,False
TKT-00041,C-3957,2026-08-08,billing,critical,55,1,ORD-8813,True
TKT-00117,C-4237,2026-08-08,quality,high,64,1,ORD-4045,True
TKT-00972,C-0051,2026-08-08,billing,high,136,2,ORD-3416,True
TKT-01330,C-2054,2026-08-09,billing,medium,7,3,ORD-7761,False
TKT-00525,C-1471,2026-08-09,delivery,critical,51,1,ORD-4405,True
TKT-01324,C-2338,2026-08-09,technical,low,9,4,ORD-6975,False
TKT-01852,C-3638,2026-08-09,service,medium,13,4,ORD-2915,False
TKT-01927,C-4927,2026-08-09,delivery,critical,116,1,ORD-6004,True
TKT-00316,C-3326,2026-08-09,billing,high,62,3,ORD-7286,False
TKT-01561,C-3527,2026-08-09,quality,critical,95,1,ORD-8863,True
TKT-00923,C-2268,2026-08-09,service,low,39,2,ORD-7013,True
TKT-00746,C-1912,2026-08-09,delivery,critical,71,2,ORD-4914,True
TKT-01676,C-2620,2026-08-09,quality,low,53,1,ORD-7213,True
TKT-01750,C-2072,2026-08-09,technical,medium,2,2,ORD-2964,True
TKT-00138,C-0402,2026-08-09,technical,medium,28,4,ORD-3486,False
TKT-01781,C-2656,2026-08-09,service,low,5,4,ORD-1299,False
TKT-01969,C-1915,2026-08-09,technical,low,4,4,ORD-4419,False
TKT-00807,C-0419,2026-08-09,technical,medium,21,2,ORD-5628,True
TKT-01683,C-4158,2026-08-09,technical,low,17,4,ORD-2929,False
TKT-01770,C-0859,2026-08-10,technical,low,19,4,ORD-5669,False
TKT-00870,C-4724,2026-08-10,service,low,34,3,ORD-3959,False
TKT-00712,C-1053,2026-08-10,technical,medium,8,4,ORD-7029,False
TKT-00793,C-2164,2026-08-10,technical,high,65,2,ORD-3922,True
TKT-00949,C-1884,2026-08-10,service,low,11,5,ORD-5104,False
TKT-00732,C-4535,2026-08-10,billing,critical,78,1,ORD-3560,True
TKT-01177,C-1582,2026-08-10,technical,high,54,3,ORD-9521,False
TKT-00559,C-4423,2026-08-10,service,medium,20,4,ORD-9181,False
TKT-01114,C-4678,2026-08-10,technical,high,48,1,ORD-6259,True
TKT-00152,C-3132,2026-08-10,technical,high,59,2,ORD-4526,True
TKT-00197,C-0895,2026-08-10,delivery,medium,41,5,ORD-9829,False
TKT-01252,C-1633,2026-08-10,delivery,high,51,1,ORD-3852,True
TKT-01057,C-4671,2026-08-10,quality,high,51,1,ORD-3493,True
TKT-00261,C-2137,2026-08-10,billing,critical,77,2,ORD-1574,True
TKT-01049,C-0854,2026-08-10,billing,high,52,3,ORD-4328,False
TKT-01926,C-0591,2026-08-10,technical,medium,15,4,ORD-6940,False
TKT-01493,C-4414,2026-08-10,billing,low,6,3,ORD-3164,False
TKT-00301,C-3980,2026-08-10,billing,medium,30,3,ORD-8123,False
TKT-01328,C-4226,2026-08-11,delivery,high,86,2,ORD-5864,True
TKT-01021,C-4458,2026-08-11,quality,medium,16,3,ORD-1430,False
TKT-01068,C-0320,2026-08-11,technical,low,45,4,ORD-2009,False
TKT-00976,C-0318,2026-08-11,quality,high,59,1,ORD-4338,True
TKT-01298,C-2101,2026-08-11,technical,critical,54,3,ORD-4568,True
TKT-01109,C-1226,2026-08-11,billing,high,60,1,ORD-8652,True
TKT-00965,C-2382,2026-08-11,quality,high,50,1,ORD-2415,True
TKT-01188,C-1683,2026-08-11,service,high,56,1,ORD-5733,True
TKT-01047,C-1858,2026-08-11,billing,medium,37,4,ORD-5050,False
TKT-00830,C-2270,2026-08-11,billing,critical,58,2,ORD-5933,True
TKT-00873,C-0488,2026-08-11,technical,high,56,2,ORD-5399,True
TKT-00018,C-4886,2026-08-11,delivery,medium,12,4,ORD-6563,False
TKT-01641,C-4906,2026-08-11,quality,low,10,3,ORD-1330,False
TKT-00243,C-0930,2026-08-11,quality,critical,55,3,ORD-4408,True
TKT-00265,C-2444,2026-08-11,quality,low,4,4,ORD-3211,False
TKT-00274,C-2254,2026-08-11,billing,medium,68,1,ORD-9616,True
TKT-00440,C-4621,2026-08-11,billing,high,58,1,ORD-9978,True
TKT-00723,C-2990,2026-08-11,billing,low,5,4,ORD-6959,False
TKT-00814,C-3769,2026-08-11,quality,medium,69,3,ORD-7061,False
TKT-01380,C-4796,2026-08-11,delivery,high,98,1,ORD-4977,True
TKT-01431,C-4221,2026-08-11,billing,critical,56,1,ORD-7384,True
TKT-00810,C-4807,2026-08-11,quality,critical,54,2,ORD-6962,True
TKT-01894,C-4222,2026-08-11,billing,low,30,2,ORD-4817,True
TKT-00946,C-0571,2026-08-12,service,critical,54,2,ORD-3928,True
TKT-01144,C-0195,2026-08-12,quality,low,15,3,ORD-4678,False
TKT-00098,C-1942,2026-08-12,quality,medium,33,2,ORD-4378,True
TKT-00236,C-2141,2026-08-12,quality,medium,1,3,ORD-4244,False
TKT-00630,C-1864,2026-08-12,quality,high,93,1,ORD-3909,True
TKT-00501,C-4685,2026-08-12,quality,critical,70,2,ORD-5330,True
TKT-00903,C-3360,2026-08-12,billing,medium,10,2,ORD-6364,True
TKT-00579,C-2161,2026-08-12,quality,critical,49,1,ORD-3657,True
TKT-01015,C-3377,2026-08-12,billing,low,17,4,ORD-3292,False
TKT-00978,C-4448,2026-08-12,technical,low,20,2,ORD-3883,True
TKT-00827,C-1585,2026-08-12,delivery,medium,21,2,ORD-3349,True
TKT-01916,C-3619,2026-08-12,service,high,89,1,ORD-1428,True
TKT-01000,C-4451,2026-08-12,technical,low,3,4,ORD-7818,False
TKT-01567,C-3341,2026-08-12,technical,high,52,1,ORD-3446,True
TKT-01190,C-2205,2026-08-12,quality,medium,13,4,ORD-6992,False
TKT-01299,C-2298,2026-08-12,delivery,high,63,1,ORD-1605,True
TKT-01499,C-4404,2026-08-12,technical,low,57,2,ORD-1418,True
TKT-01602,C-1111,2026-08-12,billing,medium,31,3,ORD-7726,False
TKT-01752,C-2764,2026-08-12,technical,low,65,2,ORD-1827,True
TKT-00799,C-3183,2026-08-13,quality,medium,78,2,ORD-7455,True
TKT-01432,C-2104,2026-08-13,billing,high,59,2,ORD-1925,True
TKT-01442,C-3219,2026-08-13,technical,low,35,3,ORD-9895,False
TKT-01458,C-2681,2026-08-13,technical,high,65,3,ORD-1599,False
TKT-00627,C-4822,2026-08-13,delivery,critical,51,2,ORD-3828,True
TKT-00422,C-0534,2026-08-13,technical,medium,25,4,ORD-4461,False
TKT-00390,C-0933,2026-08-13,technical,medium,12,3,ORD-9031,False
TKT-00609,C-0537,2026-08-13,quality,high,62,1,ORD-8305,True
TKT-01395,C-1774,2026-08-13,quality,critical,133,1,ORD-8425,True
TKT-01958,C-3547,2026-08-13,billing,medium,101,1,ORD-7110,True
TKT-00228,C-2316,2026-08-13,quality,low,24,3,ORD-8569,False
TKT-00181,C-1304,2026-08-13,delivery,critical,50,2,ORD-2144,True
TKT-01975,C-0987,2026-08-13,service,low,63,3,ORD-2417,False
TKT-00180,C-0264,2026-08-13,service,high,51,1,ORD-5835,True
TKT-00163,C-4581,2026-08-13,delivery,high,85,1,ORD-8172,True
TKT-01692,C-0123,2026-08-13,quality,medium,5,3,ORD-8846,False
TKT-00047,C-4043,2026-08-13,billing,low,0,3,ORD-8504,False
TKT-00362,C-2572,2026-08-13,billing,low,5,5,ORD-9099,False
TKT-00889,C-3536,2026-08-13,service,critical,52,1,ORD-6589,True
TKT-01724,C-4858,2026-08-13,quality,critical,65,1,ORD-2428,True
TKT-01124,C-1229,2026-08-13,service,critical,73,1,ORD-5486,True
TKT-01078,C-1187,2026-08-13,technical,high,51,2,ORD-5889,True
TKT-01101,C-1078,2026-08-13,delivery,high,61,3,ORD-3384,False
TKT-01872,C-3387,2026-08-14,delivery,critical,95,1,ORD-9597,True
TKT-00149,C-0518,2026-08-14,quality,low,0,5,ORD-4991,False
TKT-01639,C-2404,2026-08-14,quality,medium,19,5,ORD-7052,False
TKT-01445,C-0980,2026-08-14,technical,high,117,2,ORD-8709,True
TKT-01896,C-3252,2026-08-14,delivery,medium,21,5,ORD-2945,False
TKT-01637,C-0139,2026-08-14,delivery,medium,51,1,ORD-2940,True
TKT-01466,C-3520,2026-08-14,service,critical,60,2,ORD-3324,True
TKT-00103,C-0738,2026-08-14,service,high,62,1,ORD-2988,True
TKT-00872,C-2606,2026-08-14,delivery,high,57,3,ORD-5577,False
