inventory_id,product_id,supplier_id,date,stock_level,daily_demand,reorder_point,lead_time_days,days_of_coverage
INV-000422,P-022,S-028,2026-05-22,470,72,216,3,6.53
INV-000423,P-023,S-012,2026-05-22,578,80,240,10,7.23
INV-000424,P-024,S-007,2026-05-22,394,110,330,3,3.58
INV-000425,P-025,S-023,2026-05-22,452,110,330,12,4.11
INV-000426,P-026,S-010,2026-05-22,472,92,276,5,5.13
INV-000427,P-027,S-006,2026-05-22,547,93,279,12,5.89
INV-000428,P-028,S-038,2026-05-22,427,84,252,15,5.09
INV-000429,P-029,S-036,2026-05-22,453,82,246,10,5.53
INV-000430,P-030,S-016,2026-05-22,550,77,231,8,7.14
INV-000431,P-031,S-050,2026-05-22,509,100,300,14,5.1
INV-000432,P-032,S-022,2026-05-22,409,87,261,6,4.71
INV-000433,P-033,S-038,2026-05-22,485,99,297,15,4.9
INV-000434,P-034,S-033,2026-05-22,426,104,312,5,4.1
INV-000435,P-035,S-015,2026-05-22,437,76,228,8,5.75
INV-000436,P-036,S-035,2026-05-22,315,123,369,11,2.57
INV-000437,P-037,S-007,2026-05-22,493,60,180,3,8.23
INV-000438,P-038,S-014,2026-05-22,549,115,345,8,4.78
INV-000439,P-039,S-045,2026-05-22,398,120,360,6,3.32
INV-000440,P-040,S-031,2026-05-22,449,154,462,9,2.92
INV-000441,P-041,S-012,2026-05-22,479,125,375,10,3.83
INV-000442,P-042,S-001,2026-05-22,415,108,324,9,3.85
INV-000443,P-043,S-034,2026-05-22,440,99,297,3,4.45
INV-000444,P-044,S-006,2026-05-22,499,122,366,12,4.1
INV-000445,P-045,S-042,2026-05-22,429,81,243,14,5.3
INV-000446,P-046,S-010,2026-05-22,510,97,291,5,5.26
INV-000447,P-047,S-033,2026-05-22,472,123,369,5,3.84
INV-000448,P-048,S-016,2026-05-22,558,90,270,8,6.21
INV-000449,P-049,S-020,2026-05-22,449,98,294,10,4.59
INV-000450,P-050,S-040,2026-05-22,473,51,153,5,9.28
INV-000451,P-001,S-016,2026-05-23,455,140,420,8,3.25
INV-000452,P-002,S-043,2026-05-23,459,84,252,9,5.47
INV-000453,P-003,S-037,2026-05-23,352,101,303,8,3.49
INV-000454,P-004,S-025,2026-05-23,390,72,216,7,5.42
INV-000455,P-005,S-029,2026-05-23,406,98,294,10,4.15
INV-000456,P-006,S-034,2026-05-23,428,89,267,3,4.82
INV-000457,P-007,S-036,2026-05-23,397,63,189,10,6.32
INV-000458,P-008,S-016,2026-05-23,444,101,303,8,4.4
INV-000459,P-009,S-038,2026-05-23,399,86,258,15,4.64
INV-000460,P-010,S-007,2026-05-23,514,84,252,3,6.13
INV-000461,P-011,S-046,2026-05-23,481,86,258,6,5.59
INV-000462,P-012,S-006,2026-05-23,383,127,381,12,3.02
INV-000463,P-013,S-044,2026-05-23,275,158,474,4,1.74
INV-000464,P-014,S-029,2026-05-23,418,72,216,10,5.81
INV-000465,P-015,S-027,2026-05-23,437,116,348,3,3.77
INV-000466,P-016,S-044,2026-05-23,367,108,324,4,3.4
INV-000467,P-017,S-037,2026-05-23,367,94,282,8,3.91
INV-000468,P-018,S-031,2026-05-23,360,96,288,9,3.76
INV-000469,P-019,S-014,2026-05-23,487,114,342,8,4.28
INV-000470,P-020,S-027,2026-05-23,451,73,219,3,6.19
INV-000471,P-021,S-010,2026-05-23,400,135,405,5,2.97
INV-000472,P-022,S-022,2026-05-23,484,115,345,6,4.22
INV-000473,P-023,S-035,2026-05-23,400,97,291,11,4.12
INV-000474,P-024,S-041,2026-05-23,412,98,294,6,4.21
INV-000475,P-025,S-004,2026-05-23,344,150,450,5,2.3
INV-000476,P-026,S-045,2026-05-23,377,107,321,6,3.53
INV-000477,P-027,S-017,2026-05-23,443,95,285,14,4.67
INV-000478,P-028,S-022,2026-05-23,429,91,273,6,4.72
INV-000479,P-029,S-026,2026-05-23,404,146,438,15,2.77
INV-000480,P-030,S-019,2026-05-23,385,117,351,10,3.29
INV-000481,P-031,S-006,2026-05-23,483,86,258,12,5.62
INV-000482,P-032,S-019,2026-05-23,388,93,279,10,4.17
INV-000483,P-033,S-024,2026-05-23,521,73,219,10,7.15
INV-000484,P-034,S-005,2026-05-23,390,158,474,7,2.47
INV-000485,P-035,S-050,2026-05-23,499,104,312,14,4.8
INV-000486,P-036,S-017,2026-05-23,379,124,372,14,3.06
INV-000487,P-037,S-015,2026-05-23,446,179,537,8,2.49
INV-000488,P-038,S-002,2026-05-23,466,102,306,13,4.57
INV-000489,P-039,S-050,2026-05-23,442,59,177,14,7.51
INV-000490,P-040,S-049,2026-05-23,452,120,360,13,3.77
INV-000491,P-041,S-031,2026-05-23,333,114,342,9,2.93
INV-000492,P-042,S-043,2026-05-23,419,116,348,9,3.61
INV-000493,P-043,S-002,2026-05-23,385,123,369,13,3.13
INV-000494,P-044,S-036,2026-05-23,412,133,399,10,3.1
INV-000495,P-045,S-021,2026-05-23,416,97,291,12,4.29
INV-000496,P-046,S-035,2026-05-23,286,93,279,11,3.08
INV-000497,P-047,S-022,2026-05-23,439,129,387,6,3.41
INV-000498,P-048,S-042,2026-05-23,515,75,225,14,6.87
INV-000499,P-049,S-016,2026-05-23,423,115,345,8,3.69
INV-000500,P-050,S-010,2026-05-23,387,113,339,5,3.43
INV-000501,P-001,S-021,2026-05-24,478,111,333,12,4.31
INV-000502,P-002,S-014,2026-05-24,379,96,288,8,3.95
INV-000503,P-003,S-009,2026-05-24,488,88,264,12,5.55
INV-000504,P-004,S-007,2026-05-24,461,99,297,3,4.66
INV-000505,P-005,S-019,2026-05-24,446,128,384,10,3.49
INV-000506,P-006,S-026,2026-05-24,416,96,288,15,4.34
INV-000507,P-007,S-022,2026-05-24,339,73,219,6,4.64
INV-000508,P-008,S-039,2026-05-24,461,103,309,12,4.48
INV-000509,P-009,S-032,2026-05-24,471,115,345,13,4.1
INV-000510,P-010,S-042,2026-05-24,454,109,327,14,4.17
INV-000511,P-011,S-048,2026-05-24,398,101,303,13,3.95
INV-000512,P-012,S-009,2026-05-24,416,89,267,12,4.68
INV-000513,P-013,S-005,2026-05-24,398,85,255,7,4.69
INV-000514,P-014,S-024,2026-05-24,399,119,357,10,3.36
INV-000515,P-015,S-027,2026-05-24,439,85,255,3,5.17
INV-000516,P-016,S-006,2026-05-24,378,77,231,12,4.91
INV-000517,P-017,S-041,2026-05-24,430,98,294,6,4.4
INV-000518,P-018,S-048,2026-05-24,399,109,327,13,3.67
INV-000519,P-019,S-031,2026-05-24,491,83,249,9,5.92
INV-000520,P-020,S-033,2026-05-24,439,90,270,5,4.89
INV-000521,P-021,S-007,2026-05-24,550,72,216,3,7.65
INV-000522,P-022,S-030,2026-05-24,473,97,291,7,4.88
INV-000523,P-023,S-047,2026-05-24,397,117,351,12,3.39
INV-000524,P-024,S-044,2026-05-24,426,113,339,4,3.78
INV-000525,P-025,S-018,2026-05-24,407,109,327,9,3.74
INV-000526,P-026,S-011,2026-05-24,469,91,273,15,5.16
INV-000527,P-027,S-001,2026-05-24,383,98,294,9,3.92
INV-000528,P-028,S-039,2026-05-24,518,83,249,12,6.25
INV-000529,P-029,S-038,2026-05-24,369,113,339,15,3.27
INV-000530,P-030,S-047,2026-05-24,385,115,345,12,3.35
INV-000531,P-031,S-048,2026-05-24,383,98,294,13,3.92
INV-000532,P-032,S-029,2026-05-24,523,98,294,10,5.35
INV-000533,P-033,S-015,2026-05-24,436,120,360,8,3.64
INV-000534,P-034,S-018,2026-05-24,498,87,261,9,5.73
INV-000535,P-035,S-021,2026-05-24,364,113,339,12,3.23
INV-000536,P-036,S-041,2026-05-24,418,94,282,6,4.46
INV-000537,P-037,S-006,2026-05-24,417,106,318,12,3.93
INV-000538,P-038,S-004,2026-05-24,400,94,282,5,4.26
INV-000539,P-039,S-001,2026-05-24,375,131,393,9,2.87
INV-000540,P-040,S-015,2026-05-24,339,153,459,8,2.22
INV-000541,P-041,S-002,2026-05-24,446,84,252,13,5.31
INV-000542,P-042,S-004,2026-05-24,411,54,162,5,7.63
INV-000543,P-043,S-014,2026-05-24,468,77,231,8,6.08
INV-000544,P-044,S-007,2026-05-24,414,140,420,3,2.96
INV-000545,P-045,S-019,2026-05-24,435,87,261,10,5.01
INV-000546,P-046,S-042,2026-05-24,458,112,336,14,4.1
INV-000547,P-047,S-011,2026-05-24,390,103,309,15,3.79
INV-000548,P-048,S-041,2026-05-24,423,136,408,6,3.11
INV-000549,P-049,S-001,2026-05-24,430,99,297,9,4.34
INV-000550,P-050,S-028,2026-05-24,547,63,189,3,8.69
INV-000551,P-001,S-035,2026-05-25,434,99,297,11,4.38
INV-000552,P-002,S-015,2026-05-25,537,91,273,8,5.91
INV-000553,P-003,S-031,2026-05-25,337,92,276,9,3.67
INV-000554,P-004,S-028,2026-05-25,414,104,312,3,3.99
INV-000555,P-005,S-007,2026-05-25,322,118,354,3,2.73
INV-000556,P-006,S-048,2026-05-25,519,105,315,13,4.95
INV-000557,P-007,S-004,2026-05-25,423,85,255,5,4.98
INV-000558,P-008,S-029,2026-05-25,421,113,339,10,3.73
INV-000559,P-009,S-043,2026-05-25,538,77,231,9,6.99
INV-000560,P-010,S-049,2026-05-25,416,111,333,13,3.76
INV-000561,P-011,S-020,2026-05-25,529,61,183,10,8.67
INV-000562,P-012,S-033,2026-05-25,489,112,336,5,4.37
INV-000563,P-013,S-017,2026-05-25,433,121,363,14,3.59
INV-000564,P-014,S-046,2026-05-25,532,83,249,6,6.41
INV-000565,P-015,S-023,2026-05-25,461,89,267,12,5.19
INV-000566,P-016,S-037,2026-05-25,359,117,351,8,3.07
INV-000567,P-017,S-005,2026-05-25,371,82,246,7,4.53
INV-000568,P-018,S-024,2026-05-25,508,78,234,10,6.52
INV-000569,P-019,S-042,2026-05-25,325,125,375,14,2.6
INV-000570,P-020,S-014,2026-05-25,493,68,204,8,7.26
INV-000571,P-021,S-012,2026-05-25,400,109,327,10,3.67
INV-000572,P-022,S-035,2026-05-25,464,118,354,11,3.93
INV-000573,P-023,S-037,2026-05-25,389,84,252,8,4.64
INV-000574,P-024,S-030,2026-05-25,427,104,312,7,4.11
INV-000575,P-025,S-009,2026-05-25,399,96,288,12,4.16
INV-000576,P-026,S-038,2026-05-25,463,117,351,15,3.96
INV-000577,P-027,S-011,2026-05-25,450,77,231,15,5.85
INV-000578,P-028,S-017,2026-05-25,397,43,129,14,9.24
INV-000579,P-029,S-031,2026-05-25,326,94,282,9,3.47
INV-000580,P-030,S-045,2026-05-25,356,83,249,6,4.29
INV-000581,P-031,S-003,2026-05-25,389,100,300,10,3.89
INV-000582,P-032,S-017,2026-05-25,476,128,384,14,3.72
INV-000583,P-033,S-001,2026-05-25,342,111,333,9,3.09
INV-000584,P-034,S-015,2026-05-25,522,115,345,8,4.54
INV-000585,P-035,S-019,2026-05-25,457,101,303,10,4.53
INV-000586,P-036,S-001,2026-05-25,425,100,300,9,4.25
INV-000587,P-037,S-002,2026-05-25,418,107,321,13,3.91
INV-000588,P-038,S-029,2026-05-25,527,75,225,10,7.03
INV-000589,P-039,S-047,2026-05-25,385,89,267,12,4.34
INV-000590,P-040,S-025,2026-05-25,413,94,282,7,4.4
INV-000591,P-041,S-009,2026-05-25,365,102,306,12,3.58
INV-000592,P-042,S-002,2026-05-25,463,100,300,13,4.63
INV-000593,P-043,S-021,2026-05-25,405,140,420,12,2.9
INV-000594,P-044,S-003,2026-05-25,417,102,306,10,4.09
INV-000595,P-045,S-037,2026-05-25,458,79,237,8,5.81
INV-000596,P-046,S-007,2026-05-25,440,81,243,3,5.44
INV-000597,P-047,S-048,2026-05-25,390,121,363,13,3.23
INV-000598,P-048,S-018,2026-05-25,323,88,264,9,3.68
INV-000599,P-049,S-021,2026-05-25,434,68,204,12,6.39
INV-000600,P-050,S-041,2026-05-25,482,41,123,6,11.78
INV-000601,P-001,S-031,2026-05-26,529,85,255,9,6.23
INV-000602,P-002,S-024,2026-05-26,414,103,309,10,4.03
INV-000603,P-003,S-023,2026-05-26,482,114,342,12,4.23
INV-000604,P-004,S-015,2026-05-26,508,63,189,8,8.06
INV-000605,P-005,S-014,2026-05-26,392,137,411,8,2.86
INV-000606,P-006,S-041,2026-05-26,565,66,198,6,8.56
INV-000607,P-007,S-038,2026-05-26,372,142,426,15,2.62
INV-000608,P-008,S-048,2026-05-26,532,79,237,13,6.74
INV-000609,P-009,S-028,2026-05-26,448,96,288,3,4.67
INV-000610,P-010,S-026,2026-05-26,451,85,255,15,5.31
INV-000611,P-011,S-003,2026-05-26,662,75,225,10,8.83
INV-000612,P-012,S-003,2026-05-26,547,85,255,10,6.44
INV-000613,P-013,S-037,2026-05-26,473,98,294,8,4.83
INV-000614,P-014,S-035,2026-05-26,497,109,327,11,4.57
INV-000615,P-015,S-027,2026-05-26,473,117,351,3,4.04
INV-000616,P-016,S-007,2026-05-26,535,71,213,3,7.54
INV-000617,P-017,S-006,2026-05-26,415,78,234,12,5.32
INV-000618,P-018,S-046,2026-05-26,470,121,363,6,3.89
INV-000619,P-019,S-026,2026-05-26,500,85,255,15,5.89
INV-000620,P-020,S-025,2026-05-26,505,114,342,7,4.43
INV-000621,P-021,S-025,2026-05-26,366,118,354,7,3.11
INV-000622,P-022,S-016,2026-05-26,447,100,300,8,4.48
INV-000623,P-023,S-022,2026-05-26,477,104,312,6,4.59
INV-000624,P-024,S-003,2026-05-26,444,98,294,10,4.53
INV-000625,P-025,S-006,2026-05-26,507,111,333,12,4.57
INV-000626,P-026,S-003,2026-05-26,465,99,297,10,4.7
INV-000627,P-027,S-036,2026-05-26,497,110,330,10,4.52
INV-000628,P-028,S-047,2026-05-26,490,144,432,12,3.4
INV-000629,P-029,S-044,2026-05-26,461,106,318,4,4.36
INV-000630,P-030,S-045,2026-05-26,483,51,153,6,9.47
INV-000631,P-031,S-028,2026-05-26,440,102,306,3,4.31
INV-000632,P-032,S-043,2026-05-26,482,75,225,9,6.43
INV-000633,P-033,S-019,2026-05-26,486,98,294,10,4.96
INV-000634,P-034,S-033,2026-05-26,408,76,228,5,5.38
INV-000635,P-035,S-011,2026-05-26,452,103,309,15,4.39
INV-000636,P-036,S-013,2026-05-26,478,103,309,4,4.65
INV-000637,P-037,S-008,2026-05-26,496,70,210,15,7.1
INV-000638,P-038,S-045,2026-05-26,434,65,195,6,6.68
INV-000639,P-039,S-026,2026-05-26,410,82,246,15,5.01
INV-000640,P-040,S-001,2026-05-26,528,82,246,9,6.45
INV-000641,P-041,S-037,2026-05-26,614,62,186,8,9.91
INV-000642,P-042,S-018,2026-05-26,531,71,213,9,7.48
INV-000643,P-043,S-033,2026-05-26,428,69,207,5,6.2
INV-000644,P-044,S-029,2026-05-26,464,113,339,10,4.11
INV-000645,P-045,S-008,2026-05-26,405,92,276,15,4.41
INV-000646,P-046,S-045,2026-05-26,510,100,300,6,5.11
INV-000647,P-047,S-010,2026-05-26,434,114,342,5,3.81
INV-000648,P-048,S-048,2026-05-26,421,63,189,13,6.68
INV-000649,P-049,S-026,2026-05-26,366,99,297,15,3.7
INV-000650,P-050,S-020,2026-05-26,463,134,402,10,3.46
INV-000651,P-001,S-014,2026-05-27,517,95,285,8,5.44
INV-000652,P-002,S-020,2026-05-27,412,120,360,10,3.44
INV-000653,P-003,S-006,2026-05-27,590,89,267,12,6.64
INV-000654,P-004,S-021,2026-05-27,489,104,312,12,4.71
INV-000655,P-005,S-017,2026-05-27,479,94,282,14,5.1
INV-000656,P-006,S-009,2026-05-27,461,72,216,12,6.41
INV-000657,P-007,S-007,2026-05-27,607,73,219,3,8.33
INV-000658,P-008,S-023,2026-05-27,520,97,291,12,5.36
INV-000659,P-009,S-019,2026-05-27,503,87,261,10,5.79
INV-000660,P-010,S-008,2026-05-27,558,74,222,15,7.55
INV-000661,P-011,S-015,2026-05-27,425,108,324,8,3.94
INV-000662,P-012,S-019,2026-05-27,539,132,396,10,4.09
INV-000663,P-013,S-026,2026-05-27,426,87,261,15,4.91
INV-000664,P-014,S-018,2026-05-27,489,102,306,9,4.8
INV-000665,P-015,S-026,2026-05-27,513,150,450,15,3.42
INV-000666,P-016,S-038,2026-05-27,523,75,225,15,6.98
INV-000667,P-017,S-015,2026-05-27,529,65,195,8,8.14
INV-000668,P-018,S-014,2026-05-27,511,141,423,8,3.63
INV-000669,P-019,S-019,2026-05-27,513,91,273,10,5.64
INV-000670,P-020,S-031,2026-05-27,463,112,336,9,4.13
INV-000671,P-021,S-011,2026-05-27,484,100,300,15,4.85
INV-000672,P-022,S-021,2026-05-27,494,94,282,12,5.26
INV-000673,P-023,S-008,2026-05-27,483,105,315,15,4.6
INV-000674,P-024,S-048,2026-05-27,557,117,351,13,4.77
INV-000675,P-025,S-023,2026-05-27,480,82,246,12,5.86
INV-000676,P-026,S-021,2026-05-27,447,88,264,12,5.09
INV-000677,P-027,S-003,2026-05-27,512,76,228,10,6.74
INV-000678,P-028,S-036,2026-05-27,490,142,426,10,3.46
INV-000679,P-029,S-046,2026-05-27,555,66,198,6,8.41
INV-000680,P-030,S-034,2026-05-27,478,83,249,3,5.76
INV-000681,P-031,S-011,2026-05-27,478,141,423,15,3.4
INV-000682,P-032,S-013,2026-05-27,467,84,252,4,5.56
INV-000683,P-033,S-002,2026-05-27,568,88,264,13,6.46
INV-000684,P-034,S-001,2026-05-27,525,72,216,9,7.3
INV-000685,P-035,S-015,2026-05-27,493,106,318,8,4.65
INV-000686,P-036,S-035,2026-05-27,507,109,327,11,4.65
INV-000687,P-037,S-048,2026-05-27,544,123,369,13,4.42
INV-000688,P-038,S-032,2026-05-27,472,65,195,13,7.27
INV-000689,P-039,S-024,2026-05-27,384,97,291,10,3.96
INV-000690,P-040,S-042,2026-05-27,459,102,306,14,4.51
INV-000691,P-041,S-026,2026-05-27,588,53,159,15,11.1
INV-000692,P-042,S-050,2026-05-27,519,101,303,14,5.15
INV-000693,P-043,S-002,2026-05-27,508,42,126,13,12.1
INV-000694,P-044,S-009,2026-05-27,443,115,345,12,3.86
INV-000695,P-045,S-046,2026-05-27,470,122,366,6,3.85
INV-000696,P-046,S-005,2026-05-27,477,122,366,7,3.91
INV-000697,P-047,S-036,2026-05-27,429,125,375,10,3.43
INV-000698,P-048,S-008,2026-05-27,510,100,300,15,5.11
INV-000699,P-049,S-011,2026-05-27,520,83,249,15,6.27
INV-000700,P-050,S-012,2026-05-27,474,104,312,10,4.56
INV-000701,P-001,S-009,2026-05-28,449,78,234,12,5.77
INV-000702,P-002,S-007,2026-05-28,425,97,291,3,4.38
INV-000703,P-003,S-016,2026-05-28,471,69,207,8,6.83
INV-000704,P-004,S-029,2026-05-28,439,116,348,10,3.79
INV-000705,P-005,S-037,2026-05-28,461,102,306,8,4.52
INV-000706,P-006,S-018,2026-05-28,322,114,342,9,2.83
INV-000707,P-007,S-016,2026-05-28,405,92,276,8,4.41
INV-000708,P-008,S-043,2026-05-28,415,69,207,9,6.02
INV-000709,P-009,S-036,2026-05-28,439,81,243,10,5.43
INV-000710,P-010,S-047,2026-05-28,513,79,237,12,6.49
INV-000711,P-011,S-043,2026-05-28,495,70,210,9,7.08
INV-000712,P-012,S-004,2026-05-28,354,82,246,5,4.33
INV-000713,P-013,S-048,2026-05-28,340,111,333,13,3.06
INV-000714,P-014,S-010,2026-05-28,453,66,198,5,6.87
INV-000715,P-015,S-033,2026-05-28,450,104,312,5,4.33
INV-000716,P-016,S-019,2026-05-28,358,120,360,10,2.99
INV-000717,P-017,S-040,2026-05-28,355,84,252,5,4.23
INV-000718,P-018,S-003,2026-05-28,427,100,300,10,4.28
INV-000719,P-019,S-024,2026-05-28,483,67,201,10,7.22
INV-000720,P-020,S-050,2026-05-28,506,103,309,14,4.92
INV-000721,P-021,S-036,2026-05-28,465,97,291,10,4.79
INV-000722,P-022,S-009,2026-05-28,455,101,303,12,4.51
INV-000723,P-023,S-037,2026-05-28,506,79,237,8,6.41
INV-000724,P-024,S-029,2026-05-28,444,65,195,10,6.83
INV-000725,P-025,S-041,2026-05-28,377,101,303,6,3.73
INV-000726,P-026,S-004,2026-05-28,413,99,297,5,4.18
INV-000727,P-027,S-045,2026-05-28,400,73,219,6,5.48
INV-000728,P-028,S-016,2026-05-28,452,95,285,8,4.76
INV-000729,P-029,S-020,2026-05-28,468,96,288,10,4.88
INV-000730,P-030,S-003,2026-05-28,418,85,255,10,4.93
INV-000731,P-031,S-018,2026-05-28,437,96,288,9,4.56
INV-000732,P-032,S-024,2026-05-28,345,91,273,10,3.8
INV-000733,P-033,S-023,2026-05-28,489,91,273,12,5.38
INV-000734,P-034,S-042,2026-05-28,522,117,351,14,4.47
INV-000735,P-035,S-016,2026-05-28,380,127,381,8,3.0
INV-000736,P-036,S-041,2026-05-28,477,131,393,6,3.65
INV-000737,P-037,S-024,2026-05-28,436,86,258,10,5.07
INV-000738,P-038,S-044,2026-05-28,385,113,339,4,3.41
INV-000739,P-039,S-050,2026-05-28,356,69,207,14,5.16
INV-000740,P-040,S-004,2026-05-28,396,96,288,5,4.13
INV-000741,P-041,S-011,2026-05-28,401,79,237,15,5.08
INV-000742,P-042,S-023,2026-05-28,459,112,336,12,4.1
INV-000743,P-043,S-024,2026-05-28,499,64,192,10,7.81
INV-000744,P-044,S-031,2026-05-28,426,65,195,9,6.56
INV-000745,P-045,S-032,2026-05-28,472,105,315,13,4.5
INV-000746,P-046,S-050,2026-05-28,497,90,270,14,5.52
INV-000747,P-047,S-028,2026-05-28,477,99,297,3,4.82
INV-000748,P-048,S-038,2026-05-28,434,91,273,15,4.77
INV-000749,P-049,S-046,2026-05-28,356,92,276,6,3.88
INV-000750,P-050,S-043,2026-05-28,469,81,243,9,5.8
INV-000751,P-001,S-041,2026-05-29,367,117,351,6,3.14
INV-000752,P-002,S-044,2026-05-29,319,111,333,4,2.88
INV-000753,P-003,S-035,2026-05-29,368,91,273,11,4.05
INV-000754,P-004,S-020,2026-05-29,479,68,204,10,7.04
INV-000755,P-005,S-026,2026-05-29,342,128,384,15,2.67
INV-000756,P-006,S-008,2026-05-29,363,72,216,15,5.04
INV-000757,P-007,S-043,2026-05-29,326,107,321,9,3.05
INV-000758,P-008,S-040,2026-05-29,490,97,291,5,5.05
INV-000759,P-009,S-041,2026-05-29,356,98,294,6,3.64
INV-000760,P-010,S-036,2026-05-29,458,103,309,10,4.45
INV-000761,P-011,S-007,2026-05-29,378,75,225,3,5.05
INV-000762,P-012,S-034,2026-05-29,410,87,261,3,4.72
INV-000763,P-013,S-043,2026-05-29,433,73,219,9,5.93
INV-000764,P-014,S-043,2026-05-29,439,77,231,9,5.7
INV-000765,P-015,S-048,2026-05-29,468,61,183,13,7.68
INV-000766,P-016,S-013,2026-05-29,513,90,270,4,5.71
INV-000767,P-017,S-047,2026-05-29,451,97,291,12,4.65
INV-000768,P-018,S-009,2026-05-29,410,130,390,12,3.16
INV-000769,P-019,S-022,2026-05-29,453,99,297,6,4.58
INV-000770,P-020,S-011,2026-05-29,456,69,207,15,6.61
INV-000771,P-021,S-018,2026-05-29,369,121,363,9,3.05
INV-000772,P-022,S-021,2026-05-29,342,86,258,12,3.98
INV-000773,P-023,S-022,2026-05-29,402,99,297,6,4.07
INV-000774,P-024,S-046,2026-05-29,417,79,237,6,5.29
INV-000775,P-025,S-015,2026-05-29,414,78,234,8,5.31
INV-000776,P-026,S-021,2026-05-29,438,78,234,12,5.62
INV-000777,P-027,S-047,2026-05-29,396,127,381,12,3.12
INV-000778,P-028,S-007,2026-05-29,481,109,327,3,4.42
INV-000779,P-029,S-019,2026-05-29,439,87,261,10,5.05
INV-000780,P-030,S-045,2026-05-29,432,103,309,6,4.2
INV-000781,P-031,S-033,2026-05-29,367,123,369,5,2.99
INV-000782,P-032,S-016,2026-05-29,416,84,252,8,4.95
INV-000783,P-033,S-038,2026-05-29,426,76,228,15,5.61
INV-000784,P-034,S-038,2026-05-29,396,91,273,15,4.36
INV-000785,P-035,S-013,2026-05-29,497,98,294,4,5.08
INV-000786,P-036,S-005,2026-05-29,461,113,339,7,4.08
INV-000787,P-037,S-023,2026-05-29,421,103,309,12,4.09
INV-000788,P-038,S-037,2026-05-29,387,84,252,8,4.61
INV-000789,P-039,S-012,2026-05-29,420,112,336,10,3.75
INV-000790,P-040,S-035,2026-05-29,419,131,393,11,3.2
INV-000791,P-041,S-004,2026-05-29,419,77,231,5,5.44
INV-000792,P-042,S-021,2026-05-29,408,120,360,12,3.4
INV-000793,P-043,S-010,2026-05-29,404,118,354,5,3.43
INV-000794,P-044,S-049,2026-05-29,447,111,333,13,4.03
INV-000795,P-045,S-028,2026-05-29,415,116,348,3,3.58
INV-000796,P-046,S-013,2026-05-29,449,100,300,4,4.49
INV-000797,P-047,S-019,2026-05-29,508,75,225,10,6.78
INV-000798,P-048,S-006,2026-05-29,499,114,342,12,4.38
INV-000799,P-049,S-041,2026-05-29,446,91,273,6,4.91
INV-000800,P-050,S-041,2026-05-29,393,108,324,6,3.64
INV-000801,P-001,S-009,2026-05-30,469,125,375,12,3.76
INV-000802,P-002,S-009,2026-05-30,523,122,366,12,4.29
INV-000803,P-003,S-020,2026-05-30,496,127,381,10,3.91
INV-000804,P-004,S-047,2026-05-30,537,71,213,12,7.57
INV-000805,P-005,S-011,2026-05-30,468,75,225,15,6.25
INV-000806,P-006,S-047,2026-05-30,405,112,336,12,3.62
INV-000807,P-007,S-049,2026-05-30,470,91,273,13,5.17
INV-000808,P-008,S-044,2026-05-30,445,94,282,4,4.74
INV-000809,P-009,S-005,2026-05-30,459,95,285,7,4.84
INV-000810,P-010,S-042,2026-05-30,457,96,288,14,4.76
INV-000811,P-011,S-036,2026-05-30,525,125,375,10,4.21
INV-000812,P-012,S-009,2026-05-30,487,68,204,12,7.17
INV-000813,P-013,S-036,2026-05-30,476,119,357,10,4.0
INV-000814,P-014,S-029,2026-05-30,471,91,273,10,5.18
INV-000815,P-015,S-044,2026-05-30,475,74,222,4,6.43
INV-000816,P-016,S-017,2026-05-30,429,104,312,14,4.13
INV-000817,P-017,S-018,2026-05-30,390,121,363,9,3.23
INV-000818,P-018,S-035,2026-05-30,411,120,360,11,3.43
INV-000819,P-019,S-034,2026-05-30,503,109,327,3,4.62
INV-000820,P-020,S-020,2026-05-30,468,88,264,10,5.32
INV-000821,P-021,S-009,2026-05-30,411,124,372,12,3.32
INV-000822,P-022,S-040,2026-05-30,497,94,282,5,5.29
INV-000823,P-023,S-009,2026-05-30,456,90,270,12,5.07
INV-000824,P-024,S-008,2026-05-30,423,121,363,15,3.5
INV-000825,P-025,S-044,2026-05-30,441,95,285,4,4.65
INV-000826,P-026,S-011,2026-05-30,496,97,291,15,5.12
INV-000827,P-027,S-049,2026-05-30,483,69,207,13,7.0
INV-000828,P-028,S-048,2026-05-30,469,120,360,13,3.92
INV-000829,P-029,S-015,2026-05-30,429,129,387,8,3.33
INV-000830,P-030,S-029,2026-05-30,372,95,285,10,3.92
INV-000831,P-031,S-021,2026-05-30,437,79,237,12,5.54
INV-000832,P-032,S-010,2026-05-30,375,107,321,5,3.51
INV-000833,P-033,S-047,2026-05-30,425,107,321,12,3.98
INV-000834,P-034,S-028,2026-05-30,365,92,276,3,3.97
INV-000835,P-035,S-038,2026-05-30,541,85,255,15,6.36
INV-000836,P-036,S-008,2026-05-30,502,118,354,15,4.26
INV-000837,P-037,S-008,2026-05-30,425,115,345,15,3.7
INV-000838,P-038,S-003,2026-05-30,454,117,351,10,3.89
INV-000839,P-039,S-028,2026-05-30,464,100,300,3,4.64
INV-000840,P-040,S-008,2026-05-30,465,78,234,15,5.97
INV-000841,P-041,S-046,2026-05-30,468,101,303,6,4.64
INV-000842,P-042,S-013,2026-05-30,435,117,351,4,3.72
INV-000843,P-043,S-038,2026-05-30,490,99,297,15,4.95
