payment_id,customer_id,month,bill_amount,payment_amount,payment_status,payment_delay_days,credit_limit,balance,default_flag
PAY-000319,C-0951,2023-04,2027.13,0.0,late_3mo,90,1000,8593.4,1
PAY-000320,C-2073,2023-08,2452.12,305.55,late_1mo,72,5000,7664.86,1
PAY-000321,C-1878,2023-04,3941.92,0.0,late_2mo,90,1000,8150.99,1
PAY-000322,C-4345,2023-08,4459.53,3667.2,late_2mo,45,10000,3224.4,0
PAY-000323,C-0534,2023-04,2959.15,2221.47,on_time,6,10000,1823.82,0
PAY-000324,C-1354,2023-06,504.07,455.76,late_3mo,5,5000,2048.19,0
PAY-000325,C-4163,2023-11,1396.07,0.0,late_3mo,90,1000,8145.64,1
PAY-000326,C-2873,2023-05,1495.37,0.0,late_2mo,84,1000,8589.31,1
PAY-000327,C-4482,2023-11,2263.21,1414.82,late_1mo,25,10000,7503.51,0
PAY-000328,C-4613,2023-01,3754.54,0.0,late_2mo,85,1000,4921.97,1
PAY-000329,C-1984,2023-12,3124.74,0.0,late_3mo,90,1000,9781.66,1
PAY-000330,C-4038,2023-11,4253.16,2414.48,late_2mo,9,10000,3187.59,0
PAY-000331,C-3984,2023-12,1095.34,808.89,on_time,22,5000,2503.81,0
PAY-000332,C-4046,2023-04,2087.87,0.0,late_3mo,90,1000,5715.71,1
PAY-000333,C-3859,2023-12,3934.74,3168.62,late_3mo,14,5000,978.41,0
PAY-000334,C-0736,2023-07,4785.58,0.0,late_2mo,90,1000,6595.32,1
PAY-000335,C-1790,2023-03,2579.42,2065.26,late_3mo,35,10000,1817.15,1
PAY-000336,C-1228,2023-07,3914.2,0.0,late_3mo,83,1000,9735.81,1
PAY-000337,C-1165,2023-05,3366.36,2117.17,late_2mo,38,10000,6422.84,0
PAY-000338,C-3795,2023-09,353.07,290.57,late_3mo,23,1000,334.73,0
PAY-000339,C-0689,2023-05,870.19,288.75,late_1mo,31,10000,7718.72,0
PAY-000340,C-3324,2023-08,4972.76,3337.15,late_1mo,8,5000,1862.88,0
PAY-000341,C-4503,2023-10,790.79,0.0,late_2mo,82,1000,6627.0,1
PAY-000342,C-4253,2023-11,3123.15,0.0,on_time,89,1000,5696.13,1
PAY-000343,C-2438,2023-10,1454.73,0.0,late_1mo,90,1000,5194.72,1
PAY-000344,C-1972,2023-11,1407.65,0.0,late_3mo,90,1000,8702.04,1
PAY-000345,C-1029,2023-12,4972.12,5035.91,late_3mo,0,5000,1670.95,0
PAY-000346,C-1493,2023-07,2306.88,0.0,on_time,85,1000,1792.23,1
PAY-000347,C-4280,2023-06,717.54,0.0,on_time,90,1000,7568.78,1
PAY-000348,C-3297,2023-09,1314.76,0.0,late_3mo,86,1000,3793.33,1
PAY-000349,C-3217,2023-06,2189.84,0.0,late_3mo,90,1000,3396.46,1
PAY-000350,C-0673,2023-06,722.66,0.0,late_1mo,90,1000,6284.69,1
PAY-000351,C-3489,2023-02,190.78,110.6,late_2mo,48,5000,3970.09,1
PAY-000352,C-2948,2023-05,2878.05,0.0,late_2mo,90,1000,7234.57,1
PAY-000353,C-2061,2023-10,1725.18,889.75,on_time,45,10000,4948.87,0
PAY-000354,C-0721,2023-02,3618.88,1982.54,on_time,8,5000,2770.03,0
PAY-000355,C-2936,2023-08,4191.63,0.0,on_time,80,1000,7843.75,1
PAY-000356,C-3684,2023-10,3550.22,0.0,late_3mo,87,1000,7206.0,1
PAY-000357,C-3652,2023-09,4977.19,2875.0,late_2mo,32,10000,8472.37,0
PAY-000358,C-0799,2023-02,1975.86,853.37,late_2mo,77,5000,6023.77,1
PAY-000359,C-0111,2023-03,3327.94,2753.88,late_3mo,18,5000,1200.57,0
PAY-000360,C-4561,2023-11,2131.02,1954.26,late_3mo,39,10000,3934.4,1
PAY-000361,C-0050,2023-08,489.19,0.0,late_2mo,88,1000,1624.39,0
PAY-000362,C-2988,2023-12,245.44,0.0,on_time,88,1000,3667.25,1
PAY-000363,C-1566,2023-06,4702.66,3757.82,late_3mo,20,10000,8201.63,0
PAY-000364,C-0323,2023-05,587.46,317.07,on_time,13,10000,4860.69,0
PAY-000365,C-3809,2023-08,3972.95,3990.86,late_1mo,0,10000,464.66,0
PAY-000366,C-0796,2023-03,1451.19,0.0,on_time,90,1000,1796.84,1
PAY-000367,C-2696,2023-07,2718.2,1498.82,on_time,66,10000,8813.49,1
PAY-000368,C-0059,2023-01,3369.66,3625.11,late_2mo,17,10000,1390.29,0
PAY-000369,C-3581,2023-08,4059.77,3379.33,late_1mo,21,5000,943.42,0
PAY-000370,C-0434,2023-09,4330.92,0.0,late_1mo,90,1000,8531.53,1
PAY-000371,C-2474,2023-02,1908.66,1568.37,on_time,41,5000,2562.0,0
PAY-000372,C-1736,2023-10,3333.01,925.1,on_time,59,1000,752.44,0
PAY-000373,C-1758,2023-03,1933.33,0.0,late_3mo,90,1000,2695.98,1
PAY-000374,C-4464,2023-08,4372.78,0.0,late_2mo,81,1000,8595.39,1
PAY-000375,C-0573,2023-12,3570.67,0.0,late_1mo,90,1000,5912.53,1
PAY-000376,C-0424,2023-03,4508.23,714.79,on_time,88,1000,1560.26,1
PAY-000377,C-0006,2023-11,4574.44,278.03,late_1mo,71,5000,8043.68,1
PAY-000378,C-2911,2023-03,2659.21,0.0,late_2mo,64,5000,7827.2,1
PAY-000379,C-1908,2023-08,388.35,216.45,on_time,51,10000,5370.57,1
PAY-000380,C-3759,2023-02,3791.74,1466.59,on_time,53,10000,9582.99,0
PAY-000381,C-3084,2023-06,2954.05,177.69,late_3mo,75,5000,7332.9,1
PAY-000382,C-2448,2023-07,2199.03,2399.87,late_1mo,31,10000,2429.03,0
PAY-000383,C-3089,2023-04,2170.29,0.0,late_1mo,90,1000,3291.08,1
PAY-000384,C-4933,2023-05,2989.79,1289.33,late_1mo,43,1000,1143.26,0
PAY-000385,C-4081,2023-06,3955.58,0.0,late_1mo,83,1000,8596.96,1
PAY-000386,C-1034,2023-08,4777.35,0.0,late_1mo,85,1000,5973.15,1
PAY-000387,C-3363,2023-10,3341.21,3250.03,on_time,0,5000,273.21,0
PAY-000388,C-1024,2023-04,3943.63,1776.66,late_1mo,76,10000,7395.63,0
PAY-000389,C-0055,2023-05,4812.76,4359.5,late_2mo,11,5000,101.89,0
PAY-000390,C-0146,2023-07,234.4,93.61,on_time,71,5000,5073.24,0
PAY-000391,C-1138,2023-08,3888.52,3105.7,late_1mo,50,5000,3484.78,1
PAY-000392,C-2643,2023-06,3810.65,3053.81,late_1mo,0,10000,4745.88,0
PAY-000393,C-2607,2023-10,2013.1,1881.01,late_3mo,57,10000,3927.1,0
PAY-000394,C-3151,2023-11,3521.15,2264.61,late_1mo,32,5000,2836.73,1
PAY-000395,C-3467,2023-08,4354.11,3379.82,on_time,56,10000,6582.38,0
PAY-000396,C-1170,2023-12,2703.19,2483.83,late_1mo,0,10000,289.71,0
PAY-000397,C-2449,2023-08,4382.78,2014.01,late_1mo,55,10000,5957.16,0
PAY-000398,C-4734,2023-10,3067.96,1975.08,late_2mo,60,10000,7226.82,0
PAY-000399,C-1771,2023-10,1390.43,980.14,on_time,48,10000,5479.81,0
PAY-000400,C-4315,2023-02,701.03,508.61,on_time,36,10000,4629.66,0
PAY-000401,C-3225,2023-06,52.64,0.0,on_time,83,1000,6913.37,1
PAY-000402,C-3372,2023-04,4615.35,0.0,late_1mo,86,1000,2028.53,1
PAY-000403,C-2469,2023-10,3233.6,2747.63,late_2mo,12,10000,3261.64,0
PAY-000404,C-4723,2023-09,945.92,0.0,late_1mo,79,5000,8333.77,1
PAY-000405,C-0784,2023-01,3186.81,1763.88,late_3mo,41,10000,8250.02,1
PAY-000406,C-4218,2023-08,4246.93,0.0,on_time,90,1000,6747.34,1
PAY-000407,C-3231,2023-01,4066.64,0.0,late_3mo,81,1000,8985.83,1
PAY-000408,C-0706,2023-07,3853.55,3725.12,on_time,6,10000,2765.54,0
PAY-000409,C-2488,2023-07,189.59,48.86,on_time,45,5000,5695.88,1
PAY-000410,C-4175,2023-06,777.9,441.8,late_1mo,44,10000,9762.84,1
PAY-000411,C-4223,2023-10,3628.49,0.0,late_3mo,74,1000,1874.59,0
PAY-000412,C-0882,2023-03,2442.26,0.0,late_1mo,58,5000,8181.95,0
PAY-000413,C-3951,2023-05,2427.69,1698.52,late_3mo,52,10000,5248.97,0
PAY-000414,C-2279,2023-10,3962.69,420.92,late_2mo,88,5000,6900.73,1
PAY-000415,C-1152,2023-08,1373.95,0.0,late_2mo,82,5000,8416.89,1
PAY-000416,C-3615,2023-10,2495.42,1479.98,late_1mo,28,10000,3874.98,0
PAY-000417,C-4731,2023-11,1814.44,1688.93,on_time,16,10000,4932.54,0
PAY-000418,C-2906,2023-07,3496.67,2243.16,late_2mo,11,10000,3718.35,0
PAY-000419,C-4273,2023-06,3823.62,1259.39,late_1mo,50,10000,7565.44,0
PAY-000420,C-3553,2023-09,3696.57,1139.88,on_time,70,1000,1275.78,1
PAY-000421,C-1522,2023-07,3774.27,1004.44,late_2mo,86,5000,6952.59,1
PAY-000422,C-2566,2023-09,4177.74,0.0,late_3mo,90,1000,3679.71,1
PAY-000423,C-1058,2023-09,1511.78,0.0,late_1mo,74,1000,4638.91,1
PAY-000424,C-1107,2023-09,3745.43,0.0,late_3mo,88,5000,9376.46,1
PAY-000425,C-0180,2023-12,1104.12,526.86,late_1mo,35,5000,4288.35,1
PAY-000426,C-4198,2023-05,4962.02,0.0,late_3mo,85,5000,9548.75,1
PAY-000427,C-4839,2023-03,2683.12,0.0,late_1mo,77,1000,9234.92,1
PAY-000428,C-1273,2023-08,2906.51,217.97,on_time,56,5000,6613.61,1
PAY-000429,C-3508,2023-01,4111.7,2069.61,late_1mo,32,10000,7302.29,0
PAY-000430,C-0847,2023-04,3881.57,2499.89,late_1mo,61,1000,832.26,1
PAY-000431,C-1814,2023-07,2766.2,0.0,late_3mo,86,1000,4455.44,1
PAY-000432,C-1693,2023-09,4019.44,4139.67,late_3mo,65,5000,2785.6,0
PAY-000433,C-1227,2023-03,3204.35,2246.1,late_3mo,40,1000,832.26,0
PAY-000434,C-4449,2023-09,2446.82,0.0,late_2mo,90,1000,3847.08,1
PAY-000435,C-1273,2023-03,4543.32,449.13,late_3mo,79,5000,9140.99,1
PAY-000436,C-3793,2023-11,3855.52,1702.7,late_3mo,22,10000,5995.88,0
PAY-000437,C-4669,2023-08,4821.06,0.0,late_1mo,83,1000,1854.24,1
PAY-000438,C-3699,2023-01,2647.67,1388.76,late_1mo,61,5000,5456.24,0
PAY-000439,C-4524,2023-07,2116.67,511.98,late_2mo,53,10000,7748.89,0
PAY-000440,C-4650,2023-12,4198.45,1665.04,late_1mo,62,5000,4952.82,1
PAY-000441,C-0321,2023-10,3348.39,3018.46,on_time,18,10000,2653.28,0
PAY-000442,C-2579,2023-12,533.86,33.71,late_3mo,83,5000,7804.98,1
PAY-000443,C-0817,2023-05,3496.62,3425.09,late_2mo,0,10000,1164.36,0
PAY-000444,C-4887,2023-02,2661.31,0.0,late_1mo,90,1000,2097.43,1
PAY-000445,C-4256,2023-02,2120.33,1165.18,late_1mo,62,10000,9376.09,0
PAY-000446,C-3026,2023-03,2125.66,2184.73,late_2mo,9,1000,58.22,0
PAY-000447,C-1268,2023-06,3891.96,612.39,late_1mo,82,5000,5895.47,0
PAY-000448,C-0778,2023-02,922.43,229.56,on_time,79,5000,6077.99,0
PAY-000449,C-2876,2023-04,4211.48,0.0,late_3mo,87,1000,9477.57,1
PAY-000450,C-3774,2023-05,3431.06,2043.92,on_time,37,10000,4541.24,0
PAY-000451,C-3277,2023-08,4484.98,0.0,on_time,90,1000,5663.88,1
PAY-000452,C-0295,2023-09,2596.91,1904.48,late_3mo,10,10000,5261.05,0
PAY-000453,C-0288,2023-10,2318.1,0.0,on_time,88,5000,9586.2,1
PAY-000454,C-4870,2023-02,4759.91,0.0,late_3mo,90,5000,9870.29,1
PAY-000455,C-2370,2023-04,1641.29,303.99,late_1mo,90,5000,7001.28,1
PAY-000456,C-2403,2023-11,2836.74,0.0,late_1mo,90,1000,9266.87,1
PAY-000457,C-3169,2023-04,2363.67,2709.62,on_time,29,5000,360.59,0
PAY-000458,C-2836,2023-07,4864.11,1562.83,late_3mo,72,10000,8937.3,0
PAY-000459,C-1332,2023-03,4349.35,2951.42,late_3mo,48,5000,3274.43,0
PAY-000460,C-0118,2023-06,1146.74,463.31,late_1mo,64,10000,9349.25,1
PAY-000461,C-0061,2023-03,4996.65,0.0,late_3mo,81,1000,8028.85,1
PAY-000462,C-1379,2023-10,4998.17,0.0,late_1mo,88,1000,3837.33,1
PAY-000463,C-0424,2023-11,4322.52,3236.62,on_time,41,10000,4343.26,0
PAY-000464,C-3534,2023-01,3061.18,1442.28,late_3mo,25,1000,744.0,0
PAY-000465,C-1662,2023-09,3545.16,0.0,late_3mo,83,1000,5523.41,1
PAY-000466,C-2425,2023-03,741.21,652.11,late_1mo,3,10000,4104.98,0
PAY-000467,C-4719,2023-03,1667.82,0.0,late_1mo,90,1000,5124.52,1
PAY-000468,C-1514,2023-12,1731.61,799.99,late_1mo,27,5000,4717.75,0
PAY-000469,C-4595,2023-07,3181.96,2347.97,late_1mo,50,10000,9221.65,0
PAY-000470,C-0294,2023-12,608.16,396.94,late_2mo,31,5000,2253.75,0
PAY-000471,C-2899,2023-02,4482.33,0.0,on_time,85,1000,6900.3,1
PAY-000472,C-2033,2023-09,3972.18,905.32,on_time,80,1000,1567.9,1
PAY-000473,C-1120,2023-10,710.53,233.25,on_time,76,5000,6131.61,1
PAY-000474,C-3103,2023-04,203.38,17.77,late_2mo,62,5000,7411.29,1
PAY-000475,C-1380,2023-11,3756.54,2738.92,late_3mo,41,5000,1582.85,0
PAY-000476,C-1476,2023-06,2438.61,117.57,on_time,71,5000,8420.79,1
PAY-000477,C-3034,2023-09,3185.8,2194.35,on_time,13,5000,2083.16,0
PAY-000478,C-1157,2023-09,3170.44,0.0,late_2mo,90,1000,4680.05,1
PAY-000479,C-3889,2023-03,4762.42,3468.56,on_time,31,10000,3297.66,0
PAY-000480,C-3001,2023-12,1164.28,934.25,late_2mo,24,10000,1608.66,0
PAY-000481,C-0442,2023-05,4352.14,1554.88,late_3mo,78,5000,5158.5,1
PAY-000482,C-0110,2023-05,1187.61,0.0,late_1mo,71,5000,8907.86,1
PAY-000483,C-1064,2023-11,2609.32,0.0,late_3mo,90,1000,7481.04,1
PAY-000484,C-2951,2023-12,925.98,504.68,late_3mo,30,5000,5110.51,1
PAY-000485,C-3853,2023-03,4625.25,2629.11,late_3mo,50,5000,3514.02,0
PAY-000486,C-1703,2023-11,469.24,260.51,late_1mo,75,5000,6119.42,1
PAY-000487,C-1621,2023-02,1340.27,0.0,late_1mo,87,1000,2584.47,1
PAY-000488,C-2843,2023-12,2319.75,0.0,late_1mo,90,1000,3548.84,1
PAY-000489,C-2482,2023-06,1686.37,2001.69,late_3mo,1,5000,534.5,0
PAY-000490,C-4052,2023-11,4546.54,0.0,late_1mo,90,1000,7407.72,1
PAY-000491,C-4477,2023-09,1625.44,0.0,late_1mo,87,1000,3377.27,1
PAY-000492,C-2841,2023-05,2884.84,1274.94,late_3mo,45,1000,1113.35,1
PAY-000493,C-4109,2023-04,3333.14,1874.24,on_time,54,10000,8325.62,1
PAY-000494,C-1388,2023-05,3327.53,2500.31,late_1mo,29,5000,2809.94,0
PAY-000495,C-0105,2023-03,644.62,605.54,late_2mo,21,10000,4851.65,0
PAY-000496,C-4914,2023-10,3784.62,0.0,late_3mo,90,1000,4623.87,1
PAY-000497,C-2548,2023-10,1767.43,795.44,late_2mo,18,1000,1097.51,0
PAY-000498,C-0939,2023-05,4021.73,0.0,late_1mo,90,1000,4521.41,1
PAY-000499,C-4226,2023-02,2358.1,0.0,late_1mo,75,1000,9111.97,1
PAY-000500,C-0967,2023-06,3497.78,1370.83,late_3mo,76,5000,6496.66,1
PAY-000501,C-3601,2023-04,248.58,176.69,late_3mo,33,5000,2606.66,0
PAY-000502,C-0172,2023-03,293.54,124.9,late_3mo,1,5000,3301.28,0
PAY-000503,C-4637,2023-07,2765.83,237.58,late_2mo,71,5000,6015.69,1
PAY-000504,C-0768,2023-04,1734.48,0.0,late_2mo,90,1000,4599.55,1
PAY-000505,C-3402,2023-03,1911.99,0.0,late_2mo,84,1000,4620.35,1
PAY-000506,C-0985,2023-12,4193.07,2864.32,on_time,39,10000,5153.93,0
PAY-000507,C-2953,2023-10,1134.48,0.0,late_3mo,90,1000,7412.95,1
PAY-000508,C-1294,2023-05,2421.63,0.0,late_2mo,90,5000,9907.98,1
PAY-000509,C-1194,2023-10,525.44,149.04,late_3mo,63,1000,1198.43,0
PAY-000510,C-1014,2023-06,4705.01,0.0,late_3mo,90,1000,6681.97,1
PAY-000511,C-1022,2023-02,2479.13,1976.86,late_3mo,35,10000,6453.98,0
PAY-000512,C-0793,2023-03,3139.79,435.5,late_1mo,63,5000,7679.01,1
PAY-000513,C-1102,2023-02,1559.56,0.0,on_time,84,1000,2105.83,0
PAY-000514,C-2963,2023-06,1179.23,0.0,on_time,90,1000,6208.72,1
PAY-000515,C-3803,2023-03,1381.2,410.02,late_3mo,59,5000,5488.31,1
PAY-000516,C-0820,2023-01,1317.04,871.3,late_1mo,36,10000,8182.94,0
PAY-000517,C-4415,2023-09,4627.54,2423.66,late_2mo,5,10000,7949.2,0
PAY-000518,C-0449,2023-08,3974.33,2337.48,late_1mo,23,10000,7877.23,0
PAY-000519,C-1142,2023-01,4138.47,3261.12,on_time,23,10000,3300.69,0
PAY-000520,C-0724,2023-12,2542.03,2059.09,late_3mo,29,1000,590.88,0
PAY-000521,C-1566,2023-06,3974.9,1130.3,on_time,53,5000,6524.92,1
PAY-000522,C-1590,2023-09,3153.9,2222.5,on_time,9,10000,4216.24,0
PAY-000523,C-3023,2023-07,611.97,565.38,on_time,7,10000,1022.24,0
PAY-000524,C-2084,2023-10,217.27,108.21,late_2mo,18,10000,8992.66,0
PAY-000525,C-2645,2023-03,4746.65,0.0,late_1mo,84,1000,8280.41,1
PAY-000526,C-1406,2023-02,2709.02,1892.67,late_2mo,35,10000,7938.1,0
PAY-000527,C-1195,2023-02,2788.31,972.15,late_3mo,82,1000,1212.78,0
PAY-000528,C-1455,2023-03,3658.04,241.55,late_3mo,84,1000,1756.83,1
PAY-000529,C-4185,2023-10,4440.86,3391.53,late_2mo,53,10000,7530.93,0
PAY-000530,C-0575,2023-11,54.59,0.0,late_1mo,90,1000,4226.14,1
PAY-000531,C-0457,2023-04,4570.43,781.38,late_2mo,81,5000,8019.31,0
PAY-000532,C-3405,2023-08,3791.19,0.0,late_2mo,81,5000,9665.55,1
PAY-000533,C-2244,2023-03,4238.6,1404.27,late_3mo,84,5000,5590.54,1
PAY-000534,C-2634,2023-07,1482.98,726.14,late_3mo,32,10000,6789.93,1
PAY-000535,C-4580,2023-05,2064.34,0.0,late_1mo,87,1000,9148.71,1
PAY-000536,C-3235,2023-02,3593.76,720.57,on_time,29,10000,7899.03,1
PAY-000537,C-1503,2023-06,1039.96,42.17,late_2mo,40,1000,1053.09,0
PAY-000538,C-4632,2023-05,1920.45,1816.1,late_1mo,10,10000,3013.56,0
PAY-000539,C-4072,2023-03,2523.39,1797.42,on_time,11,1000,528.89,0
PAY-000540,C-3335,2023-03,3805.63,449.61,on_time,80,5000,7210.18,1
PAY-000541,C-4253,2023-05,1630.68,1455.05,on_time,30,10000,467.54,0
PAY-000542,C-0382,2023-09,1840.78,0.0,late_1mo,90,1000,4125.55,1
PAY-000543,C-3600,2023-08,833.42,681.85,late_3mo,43,5000,3396.95,1
PAY-000544,C-1695,2023-05,2462.93,0.0,late_1mo,72,1000,7975.59,1
PAY-000545,C-3980,2023-05,4755.97,1898.48,on_time,49,10000,6270.56,0
PAY-000546,C-2384,2023-04,2490.69,2778.65,late_3mo,64,5000,1752.23,0
PAY-000547,C-1877,2023-05,1282.88,1294.83,on_time,24,5000,1321.75,0
PAY-000548,C-4098,2023-01,3936.94,3804.06,late_1mo,18,10000,2671.67,0
PAY-000549,C-3586,2023-05,4833.78,2769.29,late_1mo,15,10000,4736.09,0
PAY-000550,C-4589,2023-01,2373.09,0.0,late_3mo,90,1000,6012.93,1
PAY-000551,C-4082,2023-12,4240.91,515.57,on_time,45,5000,6605.43,0
PAY-000552,C-1726,2023-02,3384.87,3055.69,late_2mo,0,5000,650.59,0
PAY-000553,C-0081,2023-06,4302.98,0.0,late_3mo,90,1000,6235.03,1
PAY-000554,C-0263,2023-09,3453.85,2062.96,on_time,9,10000,7811.62,0
PAY-000555,C-2984,2023-12,1933.68,1895.72,late_2mo,59,10000,4941.16,1
PAY-000556,C-2652,2023-10,2315.66,1276.6,late_2mo,33,10000,6684.39,0
PAY-000557,C-3547,2023-01,363.62,153.54,on_time,57,10000,8501.28,0
PAY-000558,C-1959,2023-03,976.24,661.95,late_3mo,9,10000,6935.98,0
PAY-000559,C-2480,2023-09,1327.56,0.0,late_2mo,78,5000,8692.06,1
PAY-000560,C-4350,2023-01,2663.88,0.0,on_time,90,1000,3274.47,1
PAY-000561,C-2059,2023-01,3405.23,0.0,late_1mo,90,1000,6655.33,1
PAY-000562,C-2720,2023-06,2580.35,1183.6,late_2mo,49,10000,5164.26,0
PAY-000563,C-1953,2023-06,1684.87,1176.09,late_3mo,16,10000,5962.21,0
PAY-000564,C-4431,2023-06,209.97,71.11,late_2mo,75,5000,6925.53,0
PAY-000565,C-0924,2023-01,4833.29,0.0,late_2mo,79,1000,4921.8,1
PAY-000566,C-4548,2023-07,2561.15,990.82,late_2mo,50,10000,8209.13,0
PAY-000567,C-0056,2023-11,2392.68,0.0,on_time,90,1000,7576.82,1
PAY-000568,C-3311,2023-01,3320.14,2800.74,late_3mo,0,10000,1562.11,0
PAY-000569,C-3802,2023-07,3246.03,3388.32,late_3mo,18,5000,1683.62,0
PAY-000570,C-0337,2023-07,2834.02,358.57,late_1mo,86,5000,7186.49,1
PAY-000571,C-0162,2023-03,4276.71,3573.22,on_time,17,10000,1887.84,0
PAY-000572,C-2173,2023-12,3779.72,0.0,late_1mo,90,1000,2978.11,1
PAY-000573,C-0252,2023-04,577.16,582.95,on_time,4,5000,633.24,0
PAY-000574,C-4195,2023-03,87.06,63.25,late_3mo,3,10000,2282.97,0
PAY-000575,C-1482,2023-06,2391.85,1555.89,late_1mo,59,5000,3432.35,0
PAY-000576,C-3492,2023-08,2111.18,0.0,on_time,90,1000,4570.02,1
PAY-000577,C-4737,2023-07,1242.53,1251.99,late_2mo,19,10000,3289.17,0
PAY-000578,C-0986,2023-02,3401.5,0.0,late_3mo,84,1000,4214.06,1
PAY-000579,C-4460,2023-06,2938.44,0.0,late_3mo,90,1000,7405.04,1
PAY-000580,C-1796,2023-10,3845.66,0.0,late_3mo,89,1000,6433.35,1
PAY-000581,C-1808,2023-03,1342.78,1339.17,on_time,21,5000,826.58,0
PAY-000582,C-0592,2023-08,1912.77,312.46,on_time,84,5000,8043.51,0
PAY-000583,C-2183,2023-09,3712.02,0.0,on_time,66,10000,9623.18,0
PAY-000584,C-2396,2023-01,2819.82,1205.36,late_2mo,48,1000,785.24,0
PAY-000585,C-0149,2023-05,4988.21,3355.1,on_time,22,10000,6041.53,0
PAY-000586,C-0429,2023-08,1121.51,594.68,on_time,14,10000,7528.45,0
PAY-000587,C-3119,2023-10,4881.73,2614.94,on_time,66,5000,6029.04,1
PAY-000588,C-3062,2023-02,2456.71,0.0,on_time,90,1000,2123.21,1
PAY-000589,C-0516,2023-10,3186.91,0.0,late_2mo,80,1000,7358.48,1
PAY-000590,C-0525,2023-10,2647.87,758.53,late_1mo,16,5000,2747.12,0
PAY-000591,C-4497,2023-12,4952.63,4221.27,late_2mo,8,5000,895.61,0
PAY-000592,C-2318,2023-08,4093.65,2907.38,late_1mo,14,5000,2687.21,0
PAY-000593,C-0254,2023-01,1130.89,0.0,late_1mo,89,1000,9021.04,1
PAY-000594,C-3650,2023-10,3934.63,35.69,on_time,78,5000,8467.45,1
PAY-000595,C-4761,2023-06,4561.24,0.0,late_2mo,88,5000,7141.8,1
PAY-000596,C-1757,2023-01,2474.9,0.0,late_2mo,75,1000,7542.67,1
PAY-000597,C-1069,2023-08,3352.5,404.13,late_2mo,58,5000,7133.46,1
PAY-000598,C-3903,2023-01,1397.24,1006.57,late_1mo,29,5000,3433.02,0
PAY-000599,C-1108,2023-12,884.47,0.0,on_time,85,1000,8946.58,1
PAY-000600,C-4398,2023-03,169.6,116.5,on_time,23,10000,3620.7,0
PAY-000601,C-4274,2023-06,2453.31,915.66,late_1mo,74,5000,6340.37,1
PAY-000602,C-4877,2023-07,243.49,0.0,on_time,86,1000,2571.79,1
PAY-000603,C-2798,2023-11,1092.89,378.51,late_2mo,86,5000,6018.72,1
PAY-000604,C-2651,2023-09,4305.0,0.0,late_3mo,84,1000,2048.43,1
PAY-000605,C-1766,2023-09,2921.85,3412.28,on_time,5,5000,1235.49,0
PAY-000606,C-1193,2023-06,3498.33,0.0,late_3mo,90,1000,6801.43,1
PAY-000607,C-2815,2023-01,2669.18,0.0,on_time,90,1000,3538.32,1
PAY-000608,C-3617,2023-09,2426.98,1200.29,on_time,51,5000,4767.01,1
PAY-000609,C-2340,2023-03,1972.57,203.28,late_2mo,70,5000,8058.4,1
PAY-000610,C-1958,2023-10,3990.24,0.0,late_2mo,90,1000,3208.46,1
PAY-000611,C-2146,2023-12,960.39,372.75,late_2mo,82,10000,9028.9,0
PAY-000612,C-4027,2023-06,2726.3,2506.4,late_1mo,0,10000,737.03,0
PAY-000613,C-4432,2023-04,2469.93,0.0,late_1mo,90,5000,9799.93,1
PAY-000614,C-4164,2023-09,2299.59,1783.13,late_2mo,53,1000,270.25,1
PAY-000615,C-3690,2023-09,1316.43,996.75,late_1mo,24,10000,4733.99,0
PAY-000616,C-1390,2023-11,4088.41,0.0,late_3mo,90,1000,9711.12,1
PAY-000617,C-2817,2023-11,135.6,120.41,late_2mo,32,5000,1124.34,0
PAY-000618,C-3329,2023-07,1046.0,965.27,late_2mo,59,10000,5386.47,1
PAY-000619,C-4848,2023-01,3464.46,0.0,late_1mo,84,1000,9527.11,1
PAY-000620,C-4257,2023-06,4013.57,0.0,late_3mo,86,1000,2211.35,1
PAY-000621,C-4428,2023-08,1005.5,772.82,late_1mo,17,5000,2073.27,0
PAY-000622,C-2178,2023-04,885.58,0.0,late_3mo,90,1000,8453.47,1
PAY-000623,C-2712,2023-09,2818.24,1078.06,late_3mo,62,1000,1111.95,1
PAY-000624,C-4785,2023-06,1491.84,0.0,late_3mo,76,5000,7177.78,0
PAY-000625,C-0990,2023-05,1080.81,630.04,late_3mo,58,5000,4604.88,1
PAY-000626,C-4596,2023-08,3266.23,67.57,late_3mo,72,5000,6785.52,1
PAY-000627,C-0590,2023-06,3195.52,0.0,late_1mo,81,5000,9309.25,1
PAY-000628,C-0973,2023-04,2083.08,0.0,on_time,90,1000,2242.75,1
PAY-000629,C-0404,2023-05,2873.24,0.0,late_1mo,90,1000,8211.57,1
PAY-000630,C-2214,2023-11,4450.41,3915.91,on_time,43,10000,6276.75,1
PAY-000631,C-1698,2023-08,1261.03,484.01,on_time,77,5000,6179.32,1
PAY-000632,C-1793,2023-04,2341.02,0.0,on_time,75,5000,8882.39,1
PAY-000633,C-0459,2023-02,1931.15,37.28,late_2mo,63,5000,6616.83,0
PAY-000634,C-2595,2023-03,2126.11,0.0,late_2mo,81,1000,6920.73,1
PAY-000635,C-3835,2023-03,3537.75,1656.12,late_2mo,20,10000,7383.64,0
PAY-000636,C-2641,2023-04,2003.99,458.46,late_2mo,90,1000,1725.78,1
PAY-000637,C-4474,2023-09,4173.57,3072.46,late_2mo,33,5000,890.4,0
