transaction_id,customer_id,timestamp,amount,merchant_category,location_lat,location_lon,device_id,is_online,velocity_1h,velocity_24h,distance_from_home,is_fraud
TXN-00000211,C-1783,2026-08-14T01:18:52.946905,37.54,food,-47.9728,29.8543,DEV-03714,True,2,5,13.69,0
TXN-00000212,C-1688,2026-07-26T21:18:52.946905,274.09,utilities,76.1455,37.2563,DEV-08796,False,4,6,27.61,0
TXN-00000213,C-4033,2026-07-11T15:18:52.946905,26.32,retail,-74.4939,-42.5414,DEV-07567,True,4,14,109.93,0
TXN-00000214,C-2689,2026-07-27T13:18:52.946905,34.03,utilities,19.4054,161.6475,DEV-01987,True,4,12,2.17,0
TXN-00000215,C-1997,2026-08-16T13:18:52.946905,39.95,utilities,-50.6102,-154.7532,DEV-06759,False,1,2,8.48,0
TXN-00000216,C-4283,2026-05-20T14:18:52.946905,100.43,retail,-21.8842,70.8522,DEV-08709,False,1,10,9.75,0
TXN-00000217,C-0174,2026-05-22T16:18:52.946905,110.49,retail,-34.4132,-117.685,DEV-02187,True,1,5,32.08,0
TXN-00000218,C-1294,2026-05-22T17:18:52.946905,64.65,food,-68.6995,-178.2542,DEV-02224,False,2,11,58.71,0
TXN-00000219,C-3714,2026-05-24T04:18:52.946905,1.44,digital,0.9702,-77.5776,DEV-06995,True,4,5,12.53,0
TXN-00000220,C-0571,2026-07-27T15:18:52.946905,115.25,digital,-40.9476,127.1221,DEV-08635,True,3,4,1.3,0
TXN-00000221,C-2505,2026-07-09T02:18:52.946905,5.63,retail,9.3758,-94.8363,DEV-07731,True,4,1,58.91,0
TXN-00000222,C-1238,2026-07-25T17:18:52.946905,46.58,travel,-68.686,-97.6056,DEV-03646,False,2,14,18.48,0
TXN-00000223,C-4103,2026-06-06T19:18:52.946905,139.81,travel,-82.5905,-79.2288,DEV-04417,True,1,12,277.62,0
TXN-00000224,C-3026,2026-06-16T14:18:52.946905,153.65,food,8.3191,-5.968,DEV-06579,True,4,11,7.94,0
TXN-00000225,C-1320,2026-06-26T08:18:52.946905,14.87,digital,82.5203,-120.0492,DEV-04401,False,3,3,23.76,0
TXN-00000226,C-4720,2026-08-16T12:18:52.946905,6.08,travel,-22.3184,56.2722,DEV-08202,True,2,4,11.18,0
TXN-00000227,C-2886,2026-06-19T15:18:52.946905,42.19,utilities,-4.4219,-113.1267,DEV-01389,True,2,14,64.15,0
TXN-00000228,C-0371,2026-07-27T12:18:52.946905,34.2,retail,-82.4572,70.535,DEV-06382,False,3,3,32.98,0
TXN-00000229,C-2507,2026-08-12T19:18:52.946905,167.98,digital,74.2912,90.4861,DEV-06161,True,3,3,14.3,0
TXN-00000230,C-3513,2026-06-19T08:18:52.946905,3.12,digital,3.837,114.4407,DEV-04360,False,4,6,100.21,0
TXN-00000231,C-2822,2026-06-30T13:18:52.946905,27.78,retail,36.3786,46.2503,DEV-03163,False,2,13,62.13,0
TXN-00000232,C-2006,2026-07-20T23:18:52.946905,41.68,digital,-42.1125,69.1812,DEV-01547,True,3,8,57.05,0
TXN-00000233,C-3328,2026-07-06T17:18:52.946905,114.3,travel,-88.0202,-112.8543,DEV-09677,True,3,13,1.78,0
TXN-00000234,C-4328,2026-08-16T21:18:52.946905,118.09,utilities,-0.6766,-175.1839,DEV-07697,True,1,9,22.14,0
TXN-00000235,C-2841,2026-08-11T18:18:52.946905,100.32,digital,-31.5805,-119.5705,DEV-01188,True,3,7,14.52,0
TXN-00000236,C-1644,2026-08-07T07:18:52.946905,266.32,utilities,51.4864,-128.5024,DEV-05826,False,3,11,75.77,0
TXN-00000237,C-3573,2026-08-09T05:18:52.946905,169.41,digital,-40.4493,-46.3522,DEV-04993,True,3,3,115.31,0
TXN-00000238,C-3142,2026-07-29T20:18:52.946905,39.55,utilities,14.3284,111.1325,DEV-09493,True,4,7,77.9,0
TXN-00000239,C-3181,2026-06-29T03:18:52.946905,4.36,digital,14.6166,123.3275,DEV-00642,False,2,13,119.71,0
TXN-00000240,C-0969,2026-06-10T02:18:52.946905,34.24,retail,58.7098,-128.7423,DEV-08084,True,1,6,43.77,0
TXN-00000241,C-4560,2026-07-18T12:18:52.946905,63.61,digital,23.4793,10.4856,DEV-09741,False,2,8,15.49,0
TXN-00000242,C-2542,2026-06-19T00:18:52.946905,151.89,travel,-17.6569,-135.3709,DEV-06975,True,4,3,41.68,0
TXN-00000243,C-3521,2026-07-07T21:18:52.946905,42.48,digital,17.7032,-102.9979,DEV-03207,True,2,6,189.23,0
TXN-00000244,C-4176,2026-08-08T09:18:52.946905,4.34,digital,-81.8095,-161.6752,DEV-01419,True,3,4,148.14,0
TXN-00000245,C-3357,2026-08-22T07:18:52.946905,9.15,digital,41.1116,21.2606,DEV-06457,False,1,3,28.85,0
TXN-00000246,C-2831,2026-08-09T23:18:52.946905,50.53,retail,21.6067,2.0184,DEV-06973,True,3,1,56.37,0
TXN-00000247,C-4558,2026-08-22T01:18:52.946905,18.34,utilities,-78.8985,-172.9363,DEV-08353,True,2,3,9.77,0
TXN-00000248,C-1056,2026-08-01T10:18:52.946905,538.45,digital,30.38,-87.6053,DEV-06274,True,4,3,44.91,1
TXN-00000249,C-3678,2026-06-17T07:18:52.946905,50.79,utilities,32.9906,153.3094,DEV-01477,False,1,2,148.82,0
TXN-00000250,C-0723,2026-08-06T05:18:52.946905,245.79,utilities,-20.285,-87.6711,DEV-06580,False,2,8,2.49,0
TXN-00000251,C-0191,2026-06-23T14:18:52.946905,141.21,digital,32.1409,81.6246,DEV-03350,True,4,8,68.12,0
TXN-00000252,C-3383,2026-07-11T04:18:52.946905,115.15,travel,35.3195,107.4533,DEV-03883,False,2,4,14.94,0
TXN-00000253,C-3610,2026-06-23T10:18:52.946905,75.02,digital,61.525,125.3227,DEV-07937,True,4,7,53.05,0
TXN-00000254,C-3140,2026-05-31T00:18:52.946905,106.23,travel,47.8356,75.1218,DEV-07206,True,4,10,2.15,0
TXN-00000255,C-3151,2026-05-26T14:18:52.946905,147.02,food,-58.9349,-114.5474,DEV-02404,False,4,3,65.15,0
TXN-00000256,C-3165,2026-06-05T23:18:52.946905,209.65,digital,-18.5197,18.834,DEV-07241,True,2,9,93.51,0
TXN-00000257,C-3560,2026-06-11T21:18:52.946905,70.09,travel,-18.0475,-32.9232,DEV-07831,True,1,1,92.05,0
TXN-00000258,C-0995,2026-05-23T23:18:52.946905,192.29,retail,24.7988,-118.7636,DEV-05883,False,2,14,2.3,0
TXN-00000259,C-3134,2026-07-14T22:18:52.946905,12.87,travel,-68.4886,115.07,DEV-02778,True,1,13,24.18,0
TXN-00000260,C-4660,2026-05-17T05:18:52.946905,49.14,food,-86.5055,-137.6574,DEV-04631,True,3,8,4.76,0
TXN-00000261,C-1767,2026-06-13T04:18:52.946905,201.45,travel,1.6867,21.1019,DEV-02725,True,4,9,74.54,1
TXN-00000262,C-0312,2026-05-19T01:18:52.946905,16.84,digital,72.1419,-149.8462,DEV-09913,False,1,12,181.12,0
TXN-00000263,C-4646,2026-06-30T12:18:52.946905,7.24,retail,-83.5639,162.7156,DEV-06560,False,1,6,12.22,0
TXN-00000264,C-1208,2026-08-14T10:18:52.946905,204.05,utilities,-28.0065,9.6228,DEV-00891,True,4,7,254.13,0
TXN-00000265,C-2683,2026-06-05T13:18:52.946905,215.68,food,80.0259,13.1948,DEV-02958,False,2,4,95.46,0
TXN-00000266,C-1633,2026-05-29T07:18:52.946905,49.09,food,-66.3686,95.7428,DEV-00077,True,2,10,5.67,0
TXN-00000267,C-2676,2026-06-30T20:18:52.946905,14.41,retail,-76.9456,-39.6802,DEV-03741,True,4,13,65.08,0
TXN-00000268,C-2875,2026-07-06T08:18:52.946905,103.37,food,-54.7131,-12.2153,DEV-09452,False,3,13,89.28,0
TXN-00000269,C-1067,2026-07-19T06:18:52.946905,33.98,digital,-5.2167,-95.2924,DEV-02610,False,2,11,41.32,0
TXN-00000270,C-4367,2026-07-10T05:18:52.946905,48.21,retail,87.7315,114.7211,DEV-01430,False,1,3,21.99,0
TXN-00000271,C-3576,2026-05-18T22:18:52.946905,135.16,utilities,-15.8208,-11.3919,DEV-04159,False,4,2,116.14,0
TXN-00000272,C-0496,2026-08-19T00:18:52.946905,126.69,retail,-74.784,170.0233,DEV-03339,True,4,6,43.3,0
TXN-00000273,C-2914,2026-06-30T00:18:52.946905,34.96,food,-84.2508,-79.7271,DEV-04370,True,4,8,40.71,0
TXN-00000274,C-3653,2026-06-16T22:18:52.946905,236.21,retail,-74.6936,27.1564,DEV-08569,False,1,4,13.22,0
TXN-00000275,C-4510,2026-06-26T14:18:52.946905,99.69,food,-10.7549,-158.2818,DEV-03173,False,2,14,2.4,0
TXN-00000276,C-0424,2026-07-30T21:18:52.946905,51.08,digital,53.7935,-40.5569,DEV-06884,True,2,7,9.36,0
TXN-00000277,C-0055,2026-07-21T13:18:52.946905,0.05,travel,-84.6637,154.589,DEV-09481,True,1,9,48.34,0
TXN-00000278,C-2869,2026-07-07T16:18:52.946905,297.57,food,53.6051,78.7029,DEV-05585,True,3,4,7.13,0
TXN-00000279,C-2932,2026-05-15T18:18:52.946905,117.37,travel,-75.2508,-6.164,DEV-06566,True,2,11,39.79,0
TXN-00000280,C-0625,2026-08-17T20:18:52.946905,40.83,food,-27.9877,-90.7201,DEV-08539,False,4,6,199.56,1
TXN-00000281,C-3897,2026-08-13T01:18:52.946905,58.82,utilities,9.6946,-64.7688,DEV-08639,False,1,13,9.87,0
TXN-00000282,C-4832,2026-07-17T16:18:52.946905,62.06,travel,58.8074,-126.2665,DEV-08111,False,4,1,12.44,0
TXN-00000283,C-0762,2026-06-08T19:18:52.946905,84.15,digital,3.872,113.7613,DEV-01090,True,2,8,13.34,0
TXN-00000284,C-4719,2026-06-19T02:18:52.946905,2.72,utilities,7.1719,176.0936,DEV-09435,True,1,2,4.1,0
TXN-00000285,C-2995,2026-07-10T04:18:52.946905,143.41,utilities,-36.8457,149.5471,DEV-02077,True,3,5,19.63,0
TXN-00000286,C-4559,2026-06-19T14:18:52.946905,104.56,retail,88.0043,102.8407,DEV-03474,False,4,2,19.37,0
TXN-00000287,C-1366,2026-08-13T13:18:52.946905,7.61,utilities,-22.6841,-163.3827,DEV-02650,True,3,4,16.44,0
TXN-00000288,C-1882,2026-06-17T20:18:52.946905,176.87,travel,-75.1441,-25.8119,DEV-09384,True,2,1,8.17,0
TXN-00000289,C-5000,2026-05-21T10:18:52.946905,166.86,food,31.232,10.6624,DEV-01751,True,1,1,44.16,0
TXN-00000290,C-0099,2026-05-23T15:18:52.946905,179.25,retail,-48.0073,-111.2477,DEV-08845,True,4,5,9.63,0
TXN-00000291,C-3166,2026-05-18T02:18:52.946905,4.14,food,-5.461,1.6285,DEV-01946,False,3,11,63.91,0
TXN-00000292,C-4664,2026-07-30T15:18:52.946905,8.53,food,-56.5202,42.7609,DEV-07059,True,3,4,19.7,0
TXN-00000293,C-0604,2026-06-10T00:18:52.946905,426.06,travel,-53.5987,75.71,DEV-00574,False,4,2,48.94,1
TXN-00000294,C-2370,2026-06-06T14:18:52.946905,59.75,retail,86.8513,-60.0534,DEV-05568,True,1,1,14.49,0
TXN-00000295,C-0219,2026-07-12T23:18:52.946905,66.91,digital,57.0911,-109.68,DEV-06464,False,4,12,62.43,0
TXN-00000296,C-1616,2026-05-31T12:18:52.946905,66.75,food,-79.1342,-121.4174,DEV-06050,False,4,2,38.01,0
TXN-00000297,C-1560,2026-05-20T01:18:52.946905,28.21,food,-83.0934,166.5287,DEV-03354,True,1,8,7.02,0
TXN-00000298,C-0801,2026-06-30T21:18:52.946905,3.42,travel,35.8524,14.5877,DEV-00172,False,3,3,35.55,0
TXN-00000299,C-1437,2026-07-18T09:18:52.946905,133.19,digital,23.5225,-44.3966,DEV-00899,True,2,4,68.4,0
TXN-00000300,C-3081,2026-07-29T20:18:52.946905,126.47,utilities,-85.3261,98.4279,DEV-01942,False,3,9,12.82,0
TXN-00000301,C-4087,2026-08-12T03:18:52.946905,382.34,digital,27.2265,45.2229,DEV-03549,False,4,8,4.4,0
TXN-00000302,C-0491,2026-07-15T18:18:52.946905,100.75,utilities,46.12,-100.408,DEV-02744,False,1,1,20.76,0
TXN-00000303,C-1117,2026-08-16T16:18:52.946905,55.62,digital,-18.7314,-130.4673,DEV-00723,False,1,11,6.31,0
TXN-00000304,C-4738,2026-06-26T15:18:52.946905,106.16,digital,-3.688,-63.9351,DEV-03260,False,1,5,11.25,0
TXN-00000305,C-2020,2026-06-16T13:18:52.946905,92.96,food,6.4695,86.8872,DEV-02189,False,3,1,5.24,0
TXN-00000306,C-3811,2026-07-11T22:18:52.946905,64.86,travel,-61.4497,-166.9159,DEV-00337,False,2,4,33.82,0
TXN-00000307,C-3773,2026-07-21T02:18:52.946905,18.14,travel,12.6587,-168.4037,DEV-00399,False,2,14,7.58,0
TXN-00000308,C-1605,2026-06-17T21:18:52.946905,316.0,digital,44.546,175.8172,DEV-00059,True,2,9,78.71,0
TXN-00000309,C-3224,2026-05-16T05:18:52.946905,21.02,food,-86.2696,118.2963,DEV-09775,True,4,6,17.98,1
TXN-00000310,C-0211,2026-05-18T16:18:52.946905,26.51,retail,64.8696,104.1504,DEV-04440,True,3,13,27.04,1
TXN-00000311,C-2272,2026-06-16T06:18:52.946905,305.09,utilities,-46.0832,-118.4077,DEV-08489,True,2,3,28.0,0
TXN-00000312,C-4367,2026-06-02T18:18:52.946905,88.71,utilities,63.8176,-144.0609,DEV-05529,False,1,8,21.19,0
TXN-00000313,C-0382,2026-07-24T06:18:52.946905,35.16,retail,4.8841,104.9904,DEV-06915,True,2,14,181.96,0
TXN-00000314,C-2837,2026-07-12T07:18:52.946905,84.53,retail,77.5865,-47.8689,DEV-08179,True,4,7,41.39,0
TXN-00000315,C-1209,2026-08-16T02:18:52.946905,5.23,travel,-1.3301,173.7715,DEV-05905,False,2,14,139.64,0
TXN-00000316,C-3424,2026-08-13T16:18:52.946905,222.49,retail,-76.4196,66.5679,DEV-06321,True,4,9,67.12,0
TXN-00000317,C-1189,2026-08-01T22:18:52.946905,154.79,retail,57.0516,86.1855,DEV-07139,False,2,6,20.14,0
TXN-00000318,C-4533,2026-08-15T15:18:52.946905,77.93,digital,-62.7392,179.6916,DEV-00027,True,4,2,65.19,0
TXN-00000319,C-2647,2026-06-16T21:18:52.946905,17.49,travel,44.1983,-113.7239,DEV-03252,False,1,7,85.32,0
TXN-00000320,C-0987,2026-06-25T20:18:52.946905,206.44,utilities,68.0473,-15.38,DEV-02103,False,4,4,88.93,0
TXN-00000321,C-2140,2026-08-20T14:18:52.946905,148.09,utilities,-48.897,142.1703,DEV-09448,True,1,1,259.06,0
TXN-00000322,C-4088,2026-07-10T13:18:52.946905,28.56,food,53.6643,-136.6847,DEV-09893,True,4,8,22.77,0
TXN-00000323,C-2598,2026-06-02T02:18:52.946905,15.16,utilities,84.6445,-31.7522,DEV-06591,True,3,13,24.51,0
TXN-00000324,C-3639,2026-07-24T19:18:52.946905,10.41,travel,-28.7223,-122.851,DEV-02049,False,1,11,37.26,0
TXN-00000325,C-2939,2026-07-09T06:18:52.946905,32.62,retail,-74.0601,-48.6592,DEV-05178,False,4,7,83.63,0
TXN-00000326,C-3115,2026-07-10T04:18:52.946905,57.49,utilities,-59.7766,-160.8449,DEV-05095,False,3,6,14.33,0
TXN-00000327,C-2229,2026-08-19T06:18:52.946905,85.06,digital,30.8605,-85.3578,DEV-03671,True,3,9,80.46,0
TXN-00000328,C-1211,2026-07-19T10:18:52.946905,127.7,utilities,9.2634,-91.0678,DEV-00594,True,3,4,66.06,0
TXN-00000329,C-3612,2026-06-15T04:18:52.946905,34.02,travel,-30.6636,-135.6632,DEV-03293,True,3,5,95.98,0
TXN-00000330,C-0741,2026-07-09T11:18:52.946905,158.73,retail,12.8797,-127.0357,DEV-06576,True,3,7,1.83,0
TXN-00000331,C-3895,2026-07-31T04:18:52.946905,71.59,utilities,-62.7335,156.1363,DEV-00003,False,1,4,57.18,0
TXN-00000332,C-3413,2026-06-17T11:18:52.946905,288.62,retail,65.8082,-29.9505,DEV-02490,True,4,5,18.47,0
TXN-00000333,C-3703,2026-08-11T14:18:52.946905,23.21,travel,79.8738,20.256,DEV-06125,True,3,14,16.43,0
TXN-00000334,C-2709,2026-06-27T16:18:52.946905,314.48,utilities,-0.8935,71.35,DEV-02424,False,3,14,4.74,0
TXN-00000335,C-2454,2026-06-28T16:18:52.946905,241.18,food,-22.4589,-131.0704,DEV-05759,False,3,7,40.87,0
TXN-00000336,C-2462,2026-07-02T04:18:52.946905,29.88,utilities,-32.284,-145.7075,DEV-08340,False,2,10,37.5,0
TXN-00000337,C-0617,2026-08-18T08:18:52.946905,59.71,utilities,40.9148,-53.3438,DEV-01774,False,4,7,18.92,0
TXN-00000338,C-1451,2026-05-21T08:18:52.946905,499.45,retail,71.3444,-87.4364,DEV-02744,True,1,12,0.91,0
TXN-00000339,C-1678,2026-06-24T23:18:52.946905,62.29,travel,66.923,118.8685,DEV-07040,True,2,12,50.18,0
TXN-00000340,C-0087,2026-07-08T16:18:52.946905,54.13,food,68.6719,-87.52,DEV-06611,True,2,11,99.78,0
TXN-00000341,C-4769,2026-05-23T08:18:52.946905,84.66,retail,-3.9666,152.5188,DEV-09267,False,1,9,29.61,0
TXN-00000342,C-1774,2026-06-09T00:18:52.946905,22.04,digital,-14.8745,-99.4047,DEV-00871,True,2,2,37.12,0
TXN-00000343,C-3064,2026-08-01T11:18:52.946905,48.34,food,54.3221,4.7935,DEV-04214,False,2,14,29.36,0
TXN-00000344,C-1107,2026-07-21T16:18:52.946905,105.27,travel,52.8031,96.3723,DEV-06008,True,2,14,6.73,0
TXN-00000345,C-4897,2026-05-27T11:18:52.946905,33.16,digital,-17.1311,-53.002,DEV-03567,True,4,14,5.98,0
TXN-00000346,C-2007,2026-08-22T08:18:52.946905,304.12,food,23.5933,177.7302,DEV-09588,False,2,6,28.87,0
TXN-00000347,C-2745,2026-07-13T21:18:52.946905,13.02,retail,-56.7301,-161.3676,DEV-04222,True,2,10,21.64,0
TXN-00000348,C-4566,2026-05-31T05:18:52.946905,10.63,food,-65.5226,-166.0597,DEV-05052,False,1,8,62.94,0
TXN-00000349,C-2651,2026-05-30T21:18:52.946905,107.47,travel,12.1872,-128.7211,DEV-07749,False,1,9,92.14,0
TXN-00000350,C-0537,2026-06-22T13:18:52.946905,23.54,food,-15.2657,-143.1738,DEV-03878,False,3,12,0.06,0
TXN-00000351,C-3551,2026-07-08T21:18:52.946905,60.14,travel,-29.9262,82.0465,DEV-06929,False,3,10,2.74,0
TXN-00000352,C-1065,2026-06-03T05:18:52.946905,56.23,utilities,-42.4233,-100.7156,DEV-03421,True,2,7,65.89,0
TXN-00000353,C-0916,2026-06-10T20:18:52.946905,33.43,retail,-63.102,-137.4649,DEV-00940,False,2,9,97.23,0
TXN-00000354,C-0417,2026-08-02T00:18:52.946905,48.79,digital,-14.0924,78.7718,DEV-08046,False,2,8,18.54,0
TXN-00000355,C-2052,2026-07-17T00:18:52.946905,40.55,food,-87.0632,-116.3342,DEV-03275,True,2,13,17.2,0
TXN-00000356,C-2981,2026-05-29T12:18:52.946905,36.51,travel,62.8908,-152.8164,DEV-07931,True,2,11,37.16,0
TXN-00000357,C-3846,2026-06-06T16:18:52.946905,122.39,food,62.0917,-87.6993,DEV-05631,False,3,1,7.84,0
TXN-00000358,C-2441,2026-07-03T19:18:52.946905,195.27,digital,-58.2516,134.1056,DEV-01015,False,1,14,22.81,0
TXN-00000359,C-0544,2026-05-26T10:18:52.946905,31.97,food,20.5621,118.9835,DEV-09632,False,4,11,104.66,0
TXN-00000360,C-0003,2026-06-11T05:18:52.946905,58.06,travel,-56.813,-118.9048,DEV-06845,True,4,5,20.58,1
TXN-00000361,C-0148,2026-08-17T15:18:52.946905,56.31,digital,-71.1156,175.6026,DEV-00262,True,2,9,0.18,0
TXN-00000362,C-3774,2026-07-15T19:18:52.946905,58.84,utilities,-6.859,-25.9127,DEV-04234,False,1,6,55.2,0
TXN-00000363,C-3183,2026-06-23T19:18:52.946905,213.03,utilities,-45.5341,140.0629,DEV-05777,True,1,4,5.97,0
TXN-00000364,C-0163,2026-07-03T10:18:52.946905,75.55,travel,-58.5917,-163.4193,DEV-03741,False,4,10,20.59,0
TXN-00000365,C-0785,2026-08-13T03:18:52.946905,6.76,utilities,-4.2249,-36.5103,DEV-09251,False,1,8,29.83,0
TXN-00000366,C-2976,2026-06-20T03:18:52.946905,79.15,retail,-29.8391,-148.8176,DEV-00032,True,3,11,9.54,0
TXN-00000367,C-1249,2026-06-13T22:18:52.946905,68.78,travel,-14.6384,103.3117,DEV-06696,False,2,10,86.96,0
TXN-00000368,C-4563,2026-06-10T06:18:52.946905,94.92,food,34.3481,-150.8594,DEV-09774,True,1,5,94.77,0
TXN-00000369,C-3389,2026-07-27T08:18:52.946905,9.25,food,-73.8839,-169.8586,DEV-00804,False,3,1,28.47,0
TXN-00000370,C-0069,2026-05-21T22:18:52.946905,28.09,digital,-53.0836,154.4651,DEV-00468,False,3,2,36.62,0
TXN-00000371,C-0945,2026-06-11T17:18:52.946905,40.92,utilities,-48.7864,-99.8836,DEV-08820,True,4,9,126.33,0
TXN-00000372,C-3029,2026-06-18T09:18:52.946905,104.78,retail,36.5895,121.9452,DEV-03622,True,4,11,35.37,0
TXN-00000373,C-2889,2026-06-23T08:18:52.946905,126.36,food,-16.2408,108.0106,DEV-01633,False,3,10,71.14,0
TXN-00000374,C-2641,2026-06-19T02:18:52.946905,321.34,digital,-57.4168,74.0372,DEV-05071,False,2,14,137.62,0
TXN-00000375,C-3978,2026-07-28T20:18:52.946905,52.75,food,29.5463,91.1489,DEV-04712,True,3,2,58.83,0
TXN-00000376,C-1194,2026-06-30T16:18:52.946905,166.63,food,-14.7059,-162.8602,DEV-01404,False,3,6,35.72,0
TXN-00000377,C-1877,2026-08-17T15:18:52.946905,39.3,digital,-9.6349,152.3744,DEV-09656,False,3,14,8.7,0
TXN-00000378,C-1941,2026-07-09T02:18:52.946905,46.93,digital,-78.7615,-87.069,DEV-08258,False,3,6,40.92,0
TXN-00000379,C-1864,2026-07-28T13:18:52.946905,393.16,travel,37.7423,123.9449,DEV-05525,False,3,12,9.55,1
TXN-00000380,C-3449,2026-05-31T03:18:52.946905,12.56,food,25.7502,22.0309,DEV-03866,False,2,14,11.6,0
TXN-00000381,C-3193,2026-08-01T17:18:52.946905,315.19,food,12.7861,-172.1984,DEV-07935,True,1,10,28.66,0
TXN-00000382,C-0476,2026-07-15T18:18:52.946905,118.21,retail,-69.8468,-83.5167,DEV-08612,True,1,4,9.68,0
TXN-00000383,C-3241,2026-06-16T01:18:52.946905,5.07,digital,17.5474,-39.848,DEV-05848,True,1,6,40.47,0
TXN-00000384,C-2173,2026-07-16T17:18:52.946905,26.88,digital,54.3667,-73.7556,DEV-06184,True,3,2,21.27,0
TXN-00000385,C-1152,2026-06-11T02:18:52.946905,31.55,utilities,47.3444,52.9286,DEV-05642,True,3,11,56.41,0
TXN-00000386,C-1690,2026-06-28T10:18:52.946905,202.75,digital,25.9162,1.2108,DEV-01543,False,3,8,11.79,0
TXN-00000387,C-0224,2026-06-08T01:18:52.946905,141.75,travel,-54.3218,-168.1,DEV-06193,False,3,14,81.23,0
TXN-00000388,C-0011,2026-06-13T02:18:52.946905,53.69,food,-69.3725,-173.6312,DEV-08434,True,2,9,72.7,0
TXN-00000389,C-4438,2026-05-27T01:18:52.946905,14.2,retail,4.7075,-57.0988,DEV-04658,False,4,7,17.1,0
TXN-00000390,C-2905,2026-08-08T13:18:52.946905,454.97,digital,-38.6742,-157.2669,DEV-00677,False,3,6,5.29,0
TXN-00000391,C-1173,2026-08-14T16:18:52.946905,136.85,travel,71.3906,40.0032,DEV-00423,False,4,14,44.98,0
TXN-00000392,C-3190,2026-06-26T18:18:52.946905,38.06,digital,1.2929,-152.5547,DEV-05202,False,2,10,21.6,0
TXN-00000393,C-0139,2026-08-12T14:18:52.946905,182.39,food,30.2136,-107.7471,DEV-00055,False,3,9,66.93,1
TXN-00000394,C-1553,2026-08-18T15:18:52.946905,139.83,utilities,51.1054,172.5728,DEV-08329,True,1,10,108.38,0
TXN-00000395,C-2881,2026-06-11T03:18:52.946905,73.21,utilities,-77.1995,165.7447,DEV-06640,True,2,3,34.27,0
TXN-00000396,C-4238,2026-08-10T10:18:52.946905,36.04,digital,-15.5174,-59.653,DEV-05785,False,1,9,34.12,0
TXN-00000397,C-2445,2026-06-05T14:18:52.946905,1.31,digital,61.5645,124.8296,DEV-02605,False,2,8,142.59,1
TXN-00000398,C-4386,2026-08-03T00:18:52.946905,118.48,food,16.013,-35.8086,DEV-06628,True,3,4,340.89,1
TXN-00000399,C-3769,2026-07-20T07:18:52.946905,199.9,food,13.099,-81.9445,DEV-05317,False,4,8,29.67,0
TXN-00000400,C-4441,2026-05-31T11:18:52.946905,112.85,utilities,40.1721,151.4135,DEV-03359,True,2,7,2.7,0
TXN-00000401,C-4289,2026-08-06T06:18:52.946905,137.07,travel,55.9415,0.5816,DEV-04728,True,1,2,5.92,0
TXN-00000402,C-2928,2026-06-10T10:18:52.946905,177.15,retail,39.0246,-119.5795,DEV-01286,True,3,8,32.22,0
TXN-00000403,C-4951,2026-08-20T23:18:52.946905,3.03,retail,-64.0933,164.2059,DEV-08987,True,1,8,4.93,0
TXN-00000404,C-4966,2026-07-23T18:18:52.946905,4.29,retail,73.8848,111.0548,DEV-01963,False,2,4,90.99,0
TXN-00000405,C-3672,2026-05-18T22:18:52.946905,54.96,food,27.6806,-110.6865,DEV-09921,False,2,1,88.49,0
TXN-00000406,C-4774,2026-08-20T21:18:52.946905,17.32,utilities,83.9123,47.7737,DEV-03205,False,2,12,57.21,0
TXN-00000407,C-0976,2026-06-21T03:18:52.946905,3.8,travel,-68.5,120.8958,DEV-03840,False,3,13,12.51,0
TXN-00000408,C-3921,2026-08-13T11:18:52.946905,161.79,digital,-51.6588,-16.5873,DEV-01225,False,4,8,56.66,0
TXN-00000409,C-2050,2026-08-02T05:18:52.946905,2.38,travel,87.1222,-128.3089,DEV-06043,False,1,13,21.85,0
TXN-00000410,C-0515,2026-07-01T01:18:52.946905,136.18,travel,87.2589,47.3647,DEV-01241,False,1,1,63.29,0
TXN-00000411,C-0438,2026-06-02T03:18:52.946905,40.22,retail,26.4374,53.0145,DEV-09092,True,4,14,6.55,0
TXN-00000412,C-3249,2026-06-26T02:18:52.946905,20.42,utilities,23.4272,147.2446,DEV-02922,True,3,10,36.73,0
TXN-00000413,C-4298,2026-07-08T20:18:52.946905,80.92,digital,72.7339,141.8879,DEV-00818,True,2,3,125.75,0
TXN-00000414,C-1100,2026-06-16T20:18:52.946905,41.29,retail,-37.9337,98.2774,DEV-00198,True,2,8,389.0,1
TXN-00000415,C-1955,2026-05-29T18:18:52.946905,172.28,retail,68.2738,-96.9148,DEV-09488,False,3,8,93.16,0
TXN-00000416,C-2334,2026-05-20T04:18:52.946905,63.71,digital,-73.7887,56.7047,DEV-06205,True,2,9,38.76,0
TXN-00000417,C-0007,2026-06-07T22:18:52.946905,86.91,travel,-52.8298,164.4819,DEV-02889,True,1,4,39.76,0
TXN-00000418,C-2984,2026-07-07T16:18:52.946905,18.26,travel,-50.8548,-85.5055,DEV-00158,True,1,12,14.47,0
TXN-00000419,C-0014,2026-07-07T17:18:52.946905,232.53,food,46.6602,-33.7261,DEV-06739,False,3,10,9.23,0
TXN-00000420,C-0286,2026-07-12T19:18:52.946905,75.25,utilities,-79.6054,-0.5343,DEV-00259,False,2,6,27.77,0
TXN-00000421,C-3147,2026-07-21T00:18:52.946905,126.29,digital,1.0575,-43.0067,DEV-00256,False,2,9,20.63,0
