customer_id,name,segment,tenure_months,monthly_charges,total_charges,credit_limit,credit_utilization,education,marital_status,age,phone_service,internet_service,contract_type,payment_method,churn_flag,default_flag
C-0217,Customer 217,sme,69,61.74,2310.43,1000,0.22,Bachelors,Married,31,No,Fiber optic,Two year,Credit card,0,1
C-0218,Customer 218,retail,4,32.47,3650.61,10000,0.63,High School,Married,32,No,DSL,Month-to-month,Bank transfer,1,0
C-0219,Customer 219,sme,25,70.84,6462.31,50000,0.83,PhD,Married,78,Yes,Fiber optic,Two year,Electronic check,0,0
C-0220,Customer 220,sme,16,42.51,953.0,10000,0.7,Bachelors,Married,49,Yes,Fiber optic,Two year,Bank transfer,0,1
C-0221,Customer 221,sme,31,115.8,2327.72,50000,0.28,PhD,Married,39,No,DSL,One year,Credit card,0,0
C-0222,Customer 222,sme,11,111.03,3336.8,10000,0.26,Bachelors,Married,53,No,Fiber optic,Month-to-month,Credit card,1,1
C-0223,Customer 223,enterprise,14,25.71,6667.0,10000,0.48,High School,Single,46,No,DSL,Two year,Mailed check,0,0
C-0224,Customer 224,sme,65,133.04,2316.37,10000,0.38,Masters,Single,58,No,No,One year,Mailed check,0,1
C-0225,Customer 225,retail,23,65.36,7128.53,10000,0.51,Masters,Married,52,No,Fiber optic,Month-to-month,Mailed check,1,0
C-0226,Customer 226,sme,16,96.8,4023.8,50000,0.2,High School,Married,62,Yes,DSL,One year,Bank transfer,0,0
C-0227,Customer 227,enterprise,7,75.56,1599.19,5000,0.17,Masters,Single,44,Yes,DSL,One year,Electronic check,0,0
C-0228,Customer 228,sme,46,105.91,4664.03,1000,0.14,Bachelors,Married,59,Yes,Fiber optic,Month-to-month,Electronic check,1,1
C-0229,Customer 229,enterprise,23,55.03,7637.77,10000,0.33,Masters,Single,54,No,DSL,Two year,Credit card,0,0
C-0230,Customer 230,retail,5,67.13,895.97,10000,0.38,Masters,Single,60,Yes,DSL,Two year,Electronic check,0,0
C-0231,Customer 231,enterprise,40,102.85,5497.04,5000,0.45,PhD,Single,64,Yes,DSL,Two year,Credit card,0,1
C-0232,Customer 232,retail,20,105.42,6985.21,50000,0.37,PhD,Single,19,No,Fiber optic,Month-to-month,Bank transfer,0,0
C-0233,Customer 233,sme,14,84.38,4364.85,5000,0.29,High School,Married,74,No,Fiber optic,One year,Electronic check,1,1
C-0234,Customer 234,sme,52,118.64,3125.8,10000,0.29,Masters,Single,21,Yes,No,Month-to-month,Electronic check,0,0
C-0235,Customer 235,retail,9,108.36,5347.56,10000,0.37,High School,Single,18,Yes,No,Month-to-month,Bank transfer,0,1
C-0236,Customer 236,retail,8,96.36,969.98,50000,0.31,PhD,Married,73,Yes,DSL,Month-to-month,Credit card,1,0
C-0237,Customer 237,retail,47,73.77,3009.63,50000,0.33,Bachelors,Married,50,Yes,Fiber optic,Two year,Electronic check,0,0
C-0238,Customer 238,retail,27,144.44,6208.63,50000,0.63,Bachelors,Married,56,Yes,No,Month-to-month,Electronic check,1,1
C-0239,Customer 239,sme,3,127.18,1148.22,50000,0.34,PhD,Married,21,Yes,DSL,Two year,Credit card,0,0
C-0240,Customer 240,enterprise,59,116.97,7995.3,50000,0.64,Bachelors,Single,44,Yes,No,Month-to-month,Bank transfer,1,0
C-0241,Customer 241,sme,1,74.43,1931.35,5000,0.76,PhD,Single,66,Yes,DSL,Month-to-month,Mailed check,0,1
C-0242,Customer 242,retail,62,148.96,4258.87,5000,0.19,PhD,Married,45,No,DSL,Two year,Mailed check,0,1
C-0243,Customer 243,retail,17,139.4,5123.67,1000,0.79,PhD,Single,31,Yes,DSL,One year,Mailed check,0,1
C-0244,Customer 244,retail,38,91.85,5100.26,50000,0.73,Masters,Single,33,Yes,DSL,Two year,Bank transfer,0,0
C-0245,Customer 245,enterprise,26,142.77,4400.21,50000,0.57,High School,Single,18,Yes,No,Month-to-month,Credit card,0,0
C-0246,Customer 246,sme,69,25.96,5254.31,10000,0.63,High School,Married,18,No,No,One year,Mailed check,0,0
C-0247,Customer 247,enterprise,6,87.76,7779.15,5000,0.29,Bachelors,Single,56,No,No,Two year,Mailed check,0,1
C-0248,Customer 248,enterprise,58,131.7,7792.77,5000,0.61,PhD,Single,45,Yes,No,Two year,Credit card,0,1
C-0249,Customer 249,retail,5,108.67,2660.15,1000,0.2,PhD,Married,67,Yes,DSL,Month-to-month,Credit card,1,1
C-0250,Customer 250,sme,48,88.52,3002.64,5000,0.27,Bachelors,Married,51,Yes,No,Two year,Mailed check,0,1
C-0251,Customer 251,enterprise,28,67.61,2858.26,10000,0.43,Masters,Single,42,Yes,DSL,One year,Credit card,0,0
C-0252,Customer 252,enterprise,60,78.54,4232.44,5000,0.31,Masters,Married,53,Yes,DSL,One year,Bank transfer,1,1
C-0253,Customer 253,retail,8,119.42,268.69,10000,0.36,High School,Single,47,Yes,DSL,Month-to-month,Mailed check,1,1
C-0254,Customer 254,retail,30,40.3,2778.27,10000,0.19,High School,Married,49,No,DSL,Month-to-month,Bank transfer,0,0
C-0255,Customer 255,sme,52,136.35,390.49,50000,0.15,High School,Married,73,Yes,No,One year,Mailed check,0,0
C-0256,Customer 256,enterprise,34,91.89,2573.7,10000,0.45,Masters,Married,46,No,No,One year,Electronic check,0,0
C-0257,Customer 257,retail,5,88.85,4443.11,1000,0.62,PhD,Married,50,No,Fiber optic,One year,Mailed check,0,1
C-0258,Customer 258,enterprise,7,119.63,2849.27,10000,0.85,Bachelors,Married,45,Yes,DSL,Two year,Mailed check,0,1
C-0259,Customer 259,enterprise,33,97.5,3282.79,50000,0.81,Masters,Single,78,Yes,No,Month-to-month,Bank transfer,0,0
C-0260,Customer 260,retail,34,69.18,4699.57,50000,0.38,PhD,Single,52,No,Fiber optic,One year,Credit card,1,1
C-0261,Customer 261,sme,57,132.44,4741.65,1000,0.64,Masters,Married,25,No,DSL,Two year,Electronic check,1,1
C-0262,Customer 262,retail,50,97.84,1708.8,1000,0.18,Bachelors,Married,65,Yes,No,Month-to-month,Electronic check,1,1
C-0263,Customer 263,enterprise,62,42.99,4582.64,10000,0.12,PhD,Single,31,No,Fiber optic,Two year,Bank transfer,0,0
C-0264,Customer 264,sme,46,92.22,493.22,10000,0.59,High School,Single,47,Yes,No,One year,Bank transfer,1,1
C-0265,Customer 265,enterprise,32,40.34,104.83,10000,0.41,Bachelors,Single,59,Yes,No,Two year,Electronic check,0,0
C-0266,Customer 266,retail,44,53.43,3103.33,50000,0.73,PhD,Single,25,No,DSL,Month-to-month,Electronic check,0,0
C-0267,Customer 267,retail,29,109.09,647.64,50000,0.89,Bachelors,Single,28,Yes,DSL,One year,Mailed check,1,1
C-0268,Customer 268,enterprise,59,98.51,5949.35,10000,0.59,High School,Single,72,No,DSL,One year,Electronic check,0,1
C-0269,Customer 269,retail,67,26.2,6488.28,10000,0.15,High School,Single,38,Yes,DSL,One year,Mailed check,0,0
C-0270,Customer 270,retail,32,144.35,4981.84,1000,0.4,High School,Single,75,No,DSL,One year,Credit card,0,1
C-0271,Customer 271,enterprise,52,113.57,594.57,10000,0.23,Masters,Married,69,Yes,Fiber optic,One year,Mailed check,0,1
C-0272,Customer 272,retail,9,43.34,4979.53,1000,0.14,High School,Single,60,Yes,No,Month-to-month,Bank transfer,1,1
C-0273,Customer 273,enterprise,42,64.93,2295.88,5000,0.51,High School,Single,21,Yes,No,One year,Mailed check,0,1
C-0274,Customer 274,sme,69,42.12,7444.41,5000,0.41,PhD,Married,58,No,No,Two year,Bank transfer,1,1
C-0275,Customer 275,sme,13,55.92,4932.07,1000,0.74,Masters,Married,68,No,DSL,One year,Bank transfer,0,1
C-0276,Customer 276,retail,46,141.04,1979.59,1000,0.34,Masters,Married,67,Yes,DSL,One year,Bank transfer,0,1
C-0277,Customer 277,retail,12,56.03,3060.65,5000,0.5,PhD,Single,57,Yes,No,One year,Mailed check,0,1
C-0278,Customer 278,enterprise,31,99.87,4035.81,5000,0.15,High School,Married,60,Yes,Fiber optic,Month-to-month,Bank transfer,0,1
C-0279,Customer 279,retail,51,62.05,799.22,50000,0.59,Bachelors,Married,66,Yes,DSL,Two year,Credit card,0,1
C-0280,Customer 280,retail,49,88.3,476.16,1000,0.87,Bachelors,Married,30,Yes,Fiber optic,Two year,Credit card,0,1
C-0281,Customer 281,enterprise,37,20.78,3151.7,10000,0.7,High School,Single,59,Yes,Fiber optic,Month-to-month,Mailed check,1,0
C-0282,Customer 282,retail,58,34.32,2296.2,50000,0.8,High School,Married,44,Yes,DSL,One year,Electronic check,0,0
C-0283,Customer 283,retail,37,115.61,7015.27,50000,0.77,Bachelors,Married,68,Yes,No,One year,Electronic check,0,0
C-0284,Customer 284,retail,27,132.19,5570.14,5000,0.66,Masters,Single,23,Yes,DSL,Month-to-month,Bank transfer,1,1
C-0285,Customer 285,enterprise,56,70.99,2849.39,10000,0.45,Masters,Married,59,No,DSL,One year,Electronic check,0,0
C-0286,Customer 286,enterprise,45,134.6,2054.73,5000,0.63,Bachelors,Married,72,No,No,Month-to-month,Mailed check,0,1
C-0287,Customer 287,enterprise,51,100.4,2466.82,10000,0.55,PhD,Married,63,Yes,Fiber optic,Two year,Credit card,0,0
C-0288,Customer 288,retail,65,85.91,4475.84,10000,0.64,PhD,Married,41,Yes,No,One year,Bank transfer,1,1
C-0289,Customer 289,enterprise,25,124.23,126.46,50000,0.15,High School,Married,27,Yes,No,Month-to-month,Bank transfer,1,0
C-0290,Customer 290,sme,20,83.05,3893.94,1000,0.77,PhD,Married,62,Yes,DSL,Two year,Electronic check,0,1
C-0291,Customer 291,retail,20,92.04,1048.84,1000,0.63,Bachelors,Married,60,Yes,Fiber optic,One year,Credit card,1,1
C-0292,Customer 292,enterprise,71,47.71,309.52,50000,0.86,Masters,Single,61,No,DSL,Month-to-month,Electronic check,1,1
C-0293,Customer 293,enterprise,70,22.41,3117.17,5000,0.55,Masters,Married,67,Yes,Fiber optic,Two year,Bank transfer,0,0
C-0294,Customer 294,retail,45,46.5,3424.46,5000,0.7,High School,Married,75,Yes,No,One year,Credit card,0,1
C-0295,Customer 295,enterprise,7,27.78,6182.58,50000,0.84,PhD,Single,64,No,No,Month-to-month,Electronic check,0,0
C-0296,Customer 296,retail,25,28.06,743.86,5000,0.11,PhD,Married,51,No,No,One year,Electronic check,1,0
C-0297,Customer 297,retail,54,63.91,5397.68,10000,0.46,Bachelors,Single,71,No,DSL,Month-to-month,Electronic check,0,0
C-0298,Customer 298,sme,56,41.69,4496.33,1000,0.27,High School,Single,66,Yes,Fiber optic,Month-to-month,Credit card,1,1
C-0299,Customer 299,retail,27,57.81,5113.36,5000,0.14,High School,Married,78,No,No,Month-to-month,Electronic check,1,1
C-0300,Customer 300,retail,14,53.04,4015.85,10000,0.65,Bachelors,Married,68,Yes,Fiber optic,Month-to-month,Electronic check,0,1
C-0301,Customer 301,retail,64,44.98,4539.44,1000,0.42,Bachelors,Married,19,Yes,No,Two year,Mailed check,0,1
C-0302,Customer 302,retail,45,107.0,1859.21,1000,0.77,High School,Single,42,Yes,DSL,One year,Bank transfer,0,1
C-0303,Customer 303,retail,68,85.88,2547.69,1000,0.19,Masters,Married,23,Yes,Fiber optic,Month-to-month,Electronic check,1,1
C-0304,Customer 304,sme,48,87.41,2201.68,1000,0.47,Bachelors,Single,46,Yes,Fiber optic,One year,Credit card,0,1
C-0305,Customer 305,retail,10,104.18,7963.78,50000,0.34,Masters,Married,39,Yes,DSL,One year,Mailed check,0,0
C-0306,Customer 306,enterprise,58,101.11,6610.3,50000,0.16,PhD,Single,18,No,DSL,Month-to-month,Credit card,1,0
C-0307,Customer 307,retail,43,56.99,3865.89,50000,0.46,High School,Married,35,No,DSL,Two year,Bank transfer,0,1
C-0308,Customer 308,enterprise,27,66.71,5108.97,50000,0.13,PhD,Single,58,No,No,Two year,Bank transfer,0,0
C-0309,Customer 309,retail,70,69.44,1773.95,10000,0.89,Masters,Married,21,No,No,One year,Electronic check,1,1
C-0310,Customer 310,retail,56,86.78,7242.57,50000,0.46,High School,Married,54,Yes,DSL,Two year,Bank transfer,0,0
C-0311,Customer 311,sme,37,20.88,3484.28,5000,0.14,Masters,Married,42,Yes,No,One year,Bank transfer,0,0
C-0312,Customer 312,enterprise,65,28.35,7969.57,1000,0.79,High School,Married,26,Yes,DSL,Month-to-month,Credit card,0,1
C-0313,Customer 313,enterprise,42,129.12,4628.45,1000,0.58,High School,Single,38,No,No,Month-to-month,Credit card,1,1
C-0314,Customer 314,enterprise,6,125.63,6074.28,5000,0.33,PhD,Married,50,No,DSL,Two year,Mailed check,0,1
C-0315,Customer 315,enterprise,55,53.32,3958.02,10000,0.12,High School,Married,76,Yes,Fiber optic,Month-to-month,Mailed check,1,0
C-0316,Customer 316,sme,66,80.63,3562.76,50000,0.24,Bachelors,Single,66,No,Fiber optic,One year,Electronic check,0,0
C-0317,Customer 317,retail,2,65.23,4499.8,5000,0.73,Masters,Married,30,Yes,DSL,One year,Bank transfer,0,1
C-0318,Customer 318,retail,45,54.1,2144.4,10000,0.47,Masters,Married,59,Yes,Fiber optic,Month-to-month,Mailed check,1,0
C-0319,Customer 319,sme,66,48.57,5739.77,10000,0.72,PhD,Married,54,No,Fiber optic,One year,Credit card,0,1
C-0320,Customer 320,enterprise,43,44.6,5829.03,1000,0.71,Bachelors,Married,73,No,Fiber optic,Month-to-month,Bank transfer,0,1
C-0321,Customer 321,enterprise,55,92.28,7149.26,1000,0.34,PhD,Married,54,No,DSL,One year,Credit card,0,1
C-0322,Customer 322,retail,44,110.8,3099.99,5000,0.65,PhD,Married,30,No,DSL,Month-to-month,Mailed check,1,1
C-0323,Customer 323,retail,15,91.67,1697.36,50000,0.11,Bachelors,Single,38,No,DSL,Month-to-month,Electronic check,0,0
C-0324,Customer 324,sme,43,39.92,1969.93,10000,0.33,PhD,Single,61,Yes,Fiber optic,One year,Bank transfer,0,0
C-0325,Customer 325,enterprise,63,84.74,7493.33,50000,0.23,PhD,Single,39,No,Fiber optic,One year,Bank transfer,1,0
C-0326,Customer 326,sme,64,49.95,5813.11,10000,0.34,Bachelors,Married,40,Yes,Fiber optic,Two year,Mailed check,0,1
C-0327,Customer 327,enterprise,1,68.44,4226.55,5000,0.68,Bachelors,Married,54,No,No,One year,Mailed check,0,1
C-0328,Customer 328,retail,47,45.02,1177.97,5000,0.53,Masters,Married,64,Yes,No,Month-to-month,Mailed check,0,1
C-0329,Customer 329,enterprise,6,118.67,1560.78,5000,0.9,Masters,Single,20,Yes,Fiber optic,Month-to-month,Mailed check,1,1
C-0330,Customer 330,retail,42,124.47,399.37,10000,0.55,PhD,Single,33,Yes,Fiber optic,Month-to-month,Credit card,1,1
C-0331,Customer 331,enterprise,16,136.47,373.98,5000,0.45,PhD,Single,51,Yes,No,One year,Electronic check,0,1
C-0332,Customer 332,retail,57,95.18,5948.42,10000,0.45,PhD,Married,62,No,DSL,Month-to-month,Credit card,0,0
C-0333,Customer 333,enterprise,51,44.23,6828.76,10000,0.55,Bachelors,Married,19,No,No,Two year,Credit card,0,1
C-0334,Customer 334,sme,59,82.21,6934.95,50000,0.57,PhD,Single,52,No,Fiber optic,Two year,Mailed check,1,0
C-0335,Customer 335,retail,32,27.88,757.43,5000,0.45,PhD,Married,56,No,Fiber optic,Month-to-month,Electronic check,0,0
C-0336,Customer 336,retail,41,25.67,4923.19,10000,0.35,Bachelors,Married,51,Yes,No,One year,Electronic check,0,0
C-0337,Customer 337,retail,3,39.41,6378.93,1000,0.68,Masters,Single,43,No,Fiber optic,Two year,Bank transfer,0,1
C-0338,Customer 338,sme,14,54.15,3985.36,1000,0.76,PhD,Married,33,Yes,DSL,Month-to-month,Credit card,1,1
C-0339,Customer 339,retail,63,68.83,4291.73,5000,0.61,Bachelors,Single,32,No,No,Month-to-month,Bank transfer,1,1
C-0340,Customer 340,enterprise,30,56.31,7729.59,50000,0.17,High School,Single,54,Yes,Fiber optic,Month-to-month,Bank transfer,1,0
C-0341,Customer 341,sme,15,98.8,5418.06,10000,0.1,Bachelors,Married,32,No,DSL,Two year,Electronic check,0,0
C-0342,Customer 342,sme,23,79.12,374.07,50000,0.29,Bachelors,Married,69,Yes,Fiber optic,One year,Mailed check,1,0
C-0343,Customer 343,sme,71,147.11,2981.16,10000,0.29,High School,Married,43,No,Fiber optic,One year,Electronic check,0,1
C-0344,Customer 344,sme,45,39.54,4969.83,5000,0.7,Bachelors,Married,63,No,No,Two year,Mailed check,0,0
C-0345,Customer 345,enterprise,58,78.15,3620.73,50000,0.51,Masters,Single,63,Yes,No,Month-to-month,Electronic check,0,0
C-0346,Customer 346,retail,29,52.51,6872.35,1000,0.28,Masters,Single,51,No,Fiber optic,Two year,Electronic check,0,1
C-0347,Customer 347,sme,28,55.2,7281.3,1000,0.51,PhD,Married,63,No,Fiber optic,One year,Bank transfer,0,1
C-0348,Customer 348,enterprise,22,124.37,1555.14,50000,0.54,PhD,Single,64,Yes,DSL,One year,Mailed check,1,1
C-0349,Customer 349,enterprise,5,54.66,4257.5,5000,0.4,Bachelors,Married,36,Yes,DSL,One year,Credit card,0,1
C-0350,Customer 350,enterprise,30,114.31,2669.02,10000,0.57,PhD,Single,58,Yes,DSL,Two year,Bank transfer,0,1
C-0351,Customer 351,enterprise,4,58.63,4873.09,5000,0.7,PhD,Single,32,Yes,Fiber optic,One year,Bank transfer,0,0
C-0352,Customer 352,sme,67,130.32,1234.82,1000,0.76,PhD,Married,58,Yes,Fiber optic,One year,Mailed check,1,1
C-0353,Customer 353,enterprise,55,107.55,7518.65,5000,0.23,Masters,Married,65,No,DSL,Month-to-month,Bank transfer,0,1
C-0354,Customer 354,enterprise,47,96.55,7044.8,50000,0.31,Masters,Single,46,No,DSL,Month-to-month,Mailed check,0,0
C-0355,Customer 355,sme,28,89.23,6377.26,1000,0.45,High School,Married,73,Yes,No,Two year,Electronic check,0,1
C-0356,Customer 356,enterprise,47,109.77,2751.84,5000,0.18,Bachelors,Married,32,Yes,Fiber optic,Two year,Electronic check,0,1
C-0357,Customer 357,enterprise,38,69.45,7287.26,5000,0.13,High School,Married,38,No,Fiber optic,Month-to-month,Bank transfer,1,0
C-0358,Customer 358,enterprise,15,73.58,6409.36,50000,0.32,PhD,Single,78,No,No,One year,Mailed check,0,0
C-0359,Customer 359,retail,48,64.64,680.9,1000,0.56,High School,Married,69,Yes,No,Two year,Credit card,1,1
C-0360,Customer 360,sme,56,53.39,1729.03,10000,0.78,High School,Single,52,Yes,Fiber optic,One year,Mailed check,0,0
C-0361,Customer 361,retail,7,111.82,7155.94,5000,0.28,High School,Married,72,No,No,Month-to-month,Bank transfer,0,1
C-0362,Customer 362,enterprise,37,129.38,3428.53,1000,0.8,Bachelors,Single,45,No,Fiber optic,Two year,Credit card,0,1
C-0363,Customer 363,sme,66,74.04,6399.03,1000,0.74,High School,Single,63,Yes,Fiber optic,Two year,Electronic check,0,1
C-0364,Customer 364,retail,28,71.04,5423.22,5000,0.7,Bachelors,Single,31,Yes,No,One year,Mailed check,0,0
C-0365,Customer 365,enterprise,43,129.79,5671.19,5000,0.46,Masters,Married,37,No,No,One year,Mailed check,1,1
C-0366,Customer 366,sme,29,20.6,5136.39,5000,0.48,High School,Single,55,No,No,Month-to-month,Mailed check,0,0
C-0367,Customer 367,sme,34,101.99,7642.15,50000,0.35,High School,Married,79,Yes,Fiber optic,Two year,Credit card,0,0
C-0368,Customer 368,enterprise,52,121.53,2655.95,50000,0.4,PhD,Single,29,No,DSL,Month-to-month,Credit card,0,1
C-0369,Customer 369,retail,22,43.16,5046.02,50000,0.62,Bachelors,Single,38,No,DSL,Two year,Mailed check,0,0
C-0370,Customer 370,retail,48,62.94,7029.19,50000,0.2,Masters,Married,73,Yes,Fiber optic,Month-to-month,Electronic check,0,0
C-0371,Customer 371,enterprise,15,79.2,1208.7,50000,0.39,High School,Married,77,No,No,Month-to-month,Bank transfer,1,0
C-0372,Customer 372,sme,50,142.73,7851.89,1000,0.25,High School,Single,65,Yes,DSL,Month-to-month,Electronic check,1,1
C-0373,Customer 373,retail,30,94.41,2968.03,5000,0.6,Bachelors,Married,28,No,Fiber optic,Month-to-month,Electronic check,0,1
C-0374,Customer 374,retail,24,134.83,3996.51,1000,0.33,High School,Single,58,No,No,Two year,Bank transfer,0,1
C-0375,Customer 375,enterprise,56,49.99,2773.87,1000,0.62,High School,Single,21,No,Fiber optic,One year,Electronic check,0,1
C-0376,Customer 376,retail,71,132.86,1374.04,1000,0.73,Masters,Single,69,No,No,Two year,Mailed check,0,1
C-0377,Customer 377,retail,47,101.93,1265.33,1000,0.67,Masters,Single,19,No,DSL,One year,Bank transfer,0,1
C-0378,Customer 378,enterprise,17,129.71,4092.92,50000,0.6,PhD,Married,41,Yes,No,One year,Electronic check,0,0
C-0379,Customer 379,retail,53,58.21,1552.15,1000,0.55,Masters,Single,39,Yes,No,Month-to-month,Credit card,1,1
C-0380,Customer 380,enterprise,60,147.57,2804.01,1000,0.74,Masters,Single,44,Yes,No,One year,Mailed check,0,1
C-0381,Customer 381,retail,33,127.29,4851.43,10000,0.86,Bachelors,Married,50,No,No,Two year,Electronic check,0,1
C-0382,Customer 382,enterprise,18,119.71,5455.46,5000,0.84,Masters,Married,28,Yes,DSL,Month-to-month,Credit card,1,1
C-0383,Customer 383,enterprise,47,87.65,693.65,5000,0.87,High School,Married,35,No,DSL,Two year,Bank transfer,1,1
C-0384,Customer 384,enterprise,6,131.81,3815.1,1000,0.81,Masters,Married,70,No,Fiber optic,One year,Bank transfer,0,1
C-0385,Customer 385,sme,14,103.56,1040.1,5000,0.7,High School,Married,64,No,Fiber optic,One year,Electronic check,0,1
C-0386,Customer 386,sme,24,50.4,7988.54,1000,0.72,Masters,Married,56,No,No,Two year,Credit card,0,1
C-0387,Customer 387,sme,66,69.67,1682.86,50000,0.11,PhD,Single,68,No,No,One year,Mailed check,0,0
C-0388,Customer 388,retail,4,104.44,224.35,5000,0.55,Bachelors,Single,66,Yes,DSL,Two year,Bank transfer,0,1
C-0389,Customer 389,enterprise,22,138.03,376.14,1000,0.19,High School,Married,34,No,DSL,One year,Electronic check,0,1
C-0390,Customer 390,enterprise,53,33.28,2770.91,50000,0.76,Masters,Married,37,Yes,No,One year,Electronic check,0,1
C-0391,Customer 391,sme,51,22.61,3812.72,50000,0.57,Bachelors,Single,61,Yes,DSL,Two year,Electronic check,1,0
C-0392,Customer 392,sme,48,68.77,3735.5,50000,0.36,PhD,Married,49,No,Fiber optic,Month-to-month,Bank transfer,0,0
C-0393,Customer 393,enterprise,4,29.0,484.7,10000,0.55,PhD,Single,18,No,DSL,Month-to-month,Electronic check,0,0
C-0394,Customer 394,enterprise,64,77.21,920.73,10000,0.3,Masters,Single,53,Yes,No,Month-to-month,Credit card,0,1
C-0395,Customer 395,sme,56,38.46,3959.75,5000,0.27,Bachelors,Single,72,No,DSL,One year,Mailed check,1,0
C-0396,Customer 396,enterprise,16,78.46,312.01,50000,0.72,Masters,Single,76,No,DSL,Month-to-month,Mailed check,1,1
C-0397,Customer 397,sme,54,128.15,1124.99,10000,0.53,PhD,Married,31,No,DSL,Two year,Mailed check,1,1
C-0398,Customer 398,enterprise,13,38.94,921.38,10000,0.56,PhD,Single,64,Yes,Fiber optic,One year,Mailed check,0,0
C-0399,Customer 399,enterprise,24,96.75,1517.42,1000,0.33,Masters,Single,53,No,Fiber optic,Two year,Bank transfer,0,1
C-0400,Customer 400,retail,3,24.15,156.93,1000,0.63,Masters,Single,36,Yes,No,Month-to-month,Credit card,0,1
