event_id,timestamp,source_ip,dest_ip,protocol,service,duration,src_bytes,dst_bytes,attack_category,is_attack,severity
CYB-0000212,2026-06-28T01:18:53.555119,192.168.176.127,10.0.210.43,icmp,http,7.395,5116,6270,Normal,0,Low
CYB-0000213,2026-07-10T14:18:53.555119,192.168.203.156,10.0.123.134,icmp,dns,0.777,8540,1195,Normal,0,Low
CYB-0000214,2026-08-02T03:18:53.555119,192.168.67.156,10.0.156.3,udp,ftp,0.495,9490,9890,Normal,0,Low
CYB-0000215,2026-07-15T20:18:53.555119,192.168.67.46,10.0.144.235,udp,dns,2.937,2421,1186,Normal,0,Low
CYB-0000216,2026-08-02T05:18:53.555119,192.168.224.57,10.0.108.12,udp,ssh,7.017,2119,8759,Normal,0,Low
CYB-0000217,2026-05-23T14:18:53.555119,192.168.50.72,10.0.32.34,udp,dns,5.55,5722,5421,Normal,0,Low
CYB-0000218,2026-05-21T21:18:53.555119,192.168.235.116,10.0.36.60,icmp,ftp,3.075,8414,1310,Normal,0,Low
CYB-0000219,2026-08-21T21:18:53.555119,192.168.107.37,10.0.4.176,icmp,ssh,8.575,8307,4763,Normal,0,Low
CYB-0000220,2026-08-09T22:18:53.555119,192.168.144.161,10.0.180.113,tcp,ftp,6.495,3417,1174,Normal,0,Low
CYB-0000221,2026-07-09T08:18:53.555119,192.168.40.94,10.0.93.237,icmp,http,2.115,6694,9363,Generic,1,High
CYB-0000222,2026-08-17T05:18:53.555119,192.168.180.57,10.0.151.116,icmp,ftp,2.606,8653,9888,Normal,0,Low
CYB-0000223,2026-06-27T17:18:53.555119,192.168.22.106,10.0.248.180,tcp,dns,8.058,4565,1643,Normal,0,Low
CYB-0000224,2026-07-14T18:18:53.555119,192.168.1.165,10.0.212.208,udp,ftp,2.546,3331,4413,Normal,0,Low
CYB-0000225,2026-05-17T03:18:53.555119,192.168.238.62,10.0.238.30,udp,dns,7.222,8778,8489,Normal,0,Low
CYB-0000226,2026-08-03T15:18:53.555119,192.168.170.106,10.0.204.11,tcp,http,4.265,8460,6119,Normal,0,Low
CYB-0000227,2026-07-11T15:18:53.555119,192.168.249.209,10.0.82.189,udp,http,7.029,9590,7575,Fuzzers,1,High
CYB-0000228,2026-05-15T05:18:53.555119,192.168.73.117,10.0.35.173,udp,http,2.734,4167,7462,Normal,0,Low
CYB-0000229,2026-05-31T21:18:53.555119,192.168.132.72,10.0.12.126,icmp,ftp,7.708,4745,7958,Normal,0,Low
CYB-0000230,2026-07-10T17:18:53.555119,192.168.244.197,10.0.26.27,icmp,dns,5.391,2468,9376,Normal,0,Low
CYB-0000231,2026-06-10T22:18:53.555119,192.168.51.121,10.0.235.126,icmp,http,1.356,7915,5166,Normal,0,Low
CYB-0000232,2026-06-17T19:18:53.555119,192.168.206.245,10.0.37.161,tcp,ftp,8.002,7721,6072,Normal,0,Low
CYB-0000233,2026-08-03T05:18:53.555119,192.168.105.217,10.0.144.234,icmp,ssh,6.641,9835,5356,Normal,0,Low
CYB-0000234,2026-07-26T02:18:53.555119,192.168.159.75,10.0.66.225,icmp,ftp,2.115,7384,9033,Normal,0,Low
CYB-0000235,2026-07-31T13:18:53.555119,192.168.227.139,10.0.242.68,tcp,ftp,6.569,670,7147,Normal,0,Low
CYB-0000236,2026-08-21T22:18:53.555119,192.168.31.146,10.0.185.129,udp,dns,3.066,8872,3970,Normal,0,Low
CYB-0000237,2026-06-26T14:18:53.555119,192.168.249.216,10.0.213.44,udp,http,2.305,7037,3253,Normal,0,Low
CYB-0000238,2026-07-12T17:18:53.555119,192.168.212.152,10.0.90.63,icmp,ssh,3.581,3583,5782,Normal,0,Low
CYB-0000239,2026-08-04T00:18:53.555119,192.168.224.108,10.0.98.234,tcp,ssh,0.65,1068,1166,Normal,0,Low
CYB-0000240,2026-08-04T00:18:53.555119,192.168.234.40,10.0.196.226,udp,dns,9.614,1178,4016,Normal,0,Low
CYB-0000241,2026-08-04T16:18:53.555119,192.168.154.149,10.0.45.119,udp,ssh,6.51,9959,3155,Normal,0,Low
CYB-0000242,2026-05-30T16:18:53.555119,192.168.153.122,10.0.111.189,udp,http,8.075,547,3696,Normal,0,Low
CYB-0000243,2026-06-07T01:18:53.555119,192.168.158.19,10.0.161.150,tcp,ftp,6.931,7316,2582,Normal,0,Low
CYB-0000244,2026-05-30T17:18:53.555119,192.168.44.192,10.0.185.43,tcp,ftp,1.58,8956,5174,Normal,0,Low
CYB-0000245,2026-07-28T08:18:53.555119,192.168.251.21,10.0.92.99,icmp,dns,0.167,2288,4342,Normal,0,Low
CYB-0000246,2026-06-28T13:18:53.555119,192.168.197.205,10.0.231.157,icmp,http,5.15,6696,9921,Normal,0,Low
CYB-0000247,2026-07-30T02:18:53.555119,192.168.143.99,10.0.169.157,tcp,http,5.861,9435,7812,Normal,0,Low
CYB-0000248,2026-07-22T10:18:53.555119,192.168.249.209,10.0.85.83,icmp,http,6.542,7980,3526,Fuzzers,1,High
CYB-0000249,2026-06-29T19:18:53.555119,192.168.122.176,10.0.124.153,udp,ftp,2.598,4228,3265,Normal,0,Low
CYB-0000250,2026-07-26T17:18:53.555119,192.168.6.15,10.0.251.89,tcp,ssh,0.699,1065,8017,Normal,0,Low
CYB-0000251,2026-07-25T21:18:53.555119,192.168.83.168,10.0.100.165,icmp,http,9.091,1548,5154,Normal,0,Low
CYB-0000252,2026-07-18T12:18:53.555119,192.168.156.141,10.0.142.227,icmp,dns,7.574,5198,6430,Normal,0,Low
CYB-0000253,2026-08-01T10:18:53.555119,192.168.62.96,10.0.99.146,udp,ssh,8.543,7976,3410,Normal,0,Low
CYB-0000254,2026-06-22T01:18:53.555119,192.168.240.129,10.0.215.4,icmp,http,2.468,3644,5000,Normal,0,Low
CYB-0000255,2026-05-22T09:18:53.555119,192.168.199.12,10.0.72.15,udp,http,5.569,7942,9330,Normal,0,Low
CYB-0000256,2026-07-05T10:18:53.555119,192.168.54.152,10.0.177.142,udp,ssh,2.46,1508,921,Normal,0,Low
CYB-0000257,2026-08-17T15:18:53.555119,192.168.213.251,10.0.100.72,udp,dns,4.978,7597,4000,Normal,0,Low
CYB-0000258,2026-07-17T23:18:53.555119,192.168.89.137,10.0.93.23,icmp,ssh,0.885,2881,1692,Normal,0,Low
CYB-0000259,2026-06-21T11:18:53.555119,192.168.52.62,10.0.245.99,udp,dns,3.747,5447,7025,Normal,0,Low
CYB-0000260,2026-05-25T12:18:53.555119,192.168.58.35,10.0.195.112,icmp,ssh,8.093,715,2234,Normal,0,Low
CYB-0000261,2026-07-08T02:18:53.555119,192.168.118.197,10.0.85.6,tcp,ssh,1.984,2521,5073,Normal,0,Low
CYB-0000262,2026-07-17T20:18:53.555119,192.168.213.191,10.0.5.157,icmp,http,2.253,1343,1182,Normal,0,Low
CYB-0000263,2026-07-13T10:18:53.555119,192.168.205.202,10.0.152.197,icmp,ssh,6.446,7108,7833,Generic,1,High
CYB-0000264,2026-05-18T16:18:53.555119,192.168.254.236,10.0.92.57,icmp,ftp,7.522,8762,2980,Normal,0,Low
CYB-0000265,2026-07-16T23:18:53.555119,192.168.109.236,10.0.130.138,icmp,ftp,4.775,7778,1770,Normal,0,Low
CYB-0000266,2026-08-10T01:18:53.555119,192.168.197.212,10.0.114.52,icmp,ftp,0.298,5376,8323,Fuzzers,1,High
CYB-0000267,2026-08-18T04:18:53.555119,192.168.1.141,10.0.237.180,icmp,http,0.214,9287,7331,Normal,0,Low
CYB-0000268,2026-07-05T11:18:53.555119,192.168.182.209,10.0.216.169,udp,dns,8.174,1736,7747,Normal,0,Low
CYB-0000269,2026-07-20T13:18:53.555119,192.168.48.55,10.0.58.60,udp,http,1.781,542,8455,Normal,0,Low
CYB-0000270,2026-08-08T19:18:53.555119,192.168.178.192,10.0.247.246,udp,http,9.568,3837,6293,Normal,0,Low
CYB-0000271,2026-05-20T18:18:53.555119,192.168.54.24,10.0.196.221,tcp,ssh,7.945,8509,7932,Normal,0,Low
CYB-0000272,2026-05-28T03:18:53.555119,192.168.39.21,10.0.128.195,tcp,http,1.034,7039,1085,Normal,0,Low
CYB-0000273,2026-07-11T14:18:53.555119,192.168.111.202,10.0.60.133,udp,ftp,4.597,591,4956,Normal,0,Low
CYB-0000274,2026-08-12T01:18:53.555119,192.168.66.8,10.0.65.232,tcp,ftp,1.527,9158,7229,Normal,0,Low
CYB-0000275,2026-08-02T09:18:53.555119,192.168.81.5,10.0.43.141,udp,http,3.429,3069,7016,Normal,0,Low
CYB-0000276,2026-07-01T06:18:53.555119,192.168.99.253,10.0.104.202,udp,dns,1.988,2043,739,Normal,0,Low
CYB-0000277,2026-06-15T03:18:53.555119,192.168.252.238,10.0.216.242,icmp,http,1.702,8327,3625,Normal,0,Low
CYB-0000278,2026-08-02T22:18:53.555119,192.168.190.3,10.0.3.128,udp,ftp,3.387,419,3032,Normal,0,Low
CYB-0000279,2026-06-29T10:18:53.555119,192.168.141.190,10.0.87.169,icmp,ftp,8.592,763,2395,Normal,0,Low
CYB-0000280,2026-06-03T01:18:53.555119,192.168.189.98,10.0.3.238,icmp,http,8.202,8760,7228,Normal,0,Low
CYB-0000281,2026-07-10T22:18:53.555119,192.168.58.72,10.0.247.219,icmp,ssh,4.302,5357,6882,Normal,0,Low
CYB-0000282,2026-08-13T06:18:53.555119,192.168.117.13,10.0.52.84,udp,ftp,0.305,2568,2778,Normal,0,Low
CYB-0000283,2026-05-25T05:18:53.555119,192.168.63.20,10.0.60.99,udp,http,8.209,1885,4526,Normal,0,Low
CYB-0000284,2026-05-30T07:18:53.555119,192.168.108.90,10.0.228.163,icmp,http,0.641,253,5763,Normal,0,Low
CYB-0000285,2026-06-20T10:18:53.555119,192.168.209.78,10.0.20.3,icmp,ftp,5.712,862,5168,Normal,0,Low
CYB-0000286,2026-07-26T13:18:53.555119,192.168.84.27,10.0.130.55,tcp,ssh,4.444,6172,388,Normal,0,Low
CYB-0000287,2026-06-21T10:18:53.555119,192.168.250.110,10.0.56.237,icmp,dns,4.487,2506,2126,Normal,0,Low
CYB-0000288,2026-05-25T19:18:53.555119,192.168.218.192,10.0.132.56,udp,ftp,4.169,3339,4398,Normal,0,Low
CYB-0000289,2026-07-26T02:18:53.555119,192.168.160.94,10.0.23.78,tcp,ftp,5.52,2203,7559,DoS,1,High
CYB-0000290,2026-08-19T20:18:53.555119,192.168.149.157,10.0.38.213,icmp,ssh,0.223,3232,663,Normal,0,Low
CYB-0000291,2026-08-16T07:18:53.555119,192.168.2.223,10.0.252.139,tcp,ftp,9.594,7938,6132,Normal,0,Low
CYB-0000292,2026-07-05T05:18:53.555119,192.168.254.106,10.0.23.207,tcp,dns,8.617,5306,7070,Normal,0,Low
CYB-0000293,2026-06-01T09:18:53.555119,192.168.126.155,10.0.140.82,icmp,http,2.007,5605,7832,Normal,0,Low
CYB-0000294,2026-08-11T22:18:53.555119,192.168.57.185,10.0.126.10,tcp,http,7.647,205,3289,Normal,0,Low
CYB-0000295,2026-06-12T18:18:53.555119,192.168.38.246,10.0.41.254,udp,dns,4.531,8813,8880,Normal,0,Low
CYB-0000296,2026-07-20T00:18:53.555119,192.168.185.186,10.0.2.167,udp,ftp,8.983,3698,847,Normal,0,Low
CYB-0000297,2026-05-22T20:18:53.555119,192.168.157.27,10.0.228.54,udp,ssh,9.273,4310,7315,Normal,0,Low
CYB-0000298,2026-06-14T11:18:53.555119,192.168.127.15,10.0.214.31,udp,ftp,6.26,6651,6590,Normal,0,Low
CYB-0000299,2026-07-28T14:18:53.555119,192.168.71.33,10.0.67.59,tcp,dns,2.061,9480,723,Normal,0,Low
CYB-0000300,2026-07-14T15:18:53.555119,192.168.222.51,10.0.189.163,udp,ftp,0.534,863,1717,Normal,0,Low
CYB-0000301,2026-07-05T22:18:53.555119,192.168.91.171,10.0.124.203,udp,ssh,9.328,3569,5216,Normal,0,Low
CYB-0000302,2026-08-12T18:18:53.555119,192.168.226.108,10.0.220.92,tcp,dns,4.928,719,4046,Generic,1,High
CYB-0000303,2026-08-16T15:18:53.555119,192.168.144.240,10.0.248.251,icmp,http,4.985,3378,5560,Normal,0,Low
CYB-0000304,2026-08-20T14:18:53.555119,192.168.43.206,10.0.161.105,udp,http,5.186,3642,4597,Normal,0,Low
CYB-0000305,2026-08-03T02:18:53.555119,192.168.157.10,10.0.130.236,udp,dns,2.857,9878,9058,Normal,0,Low
CYB-0000306,2026-08-22T01:18:53.555119,192.168.36.211,10.0.242.219,udp,http,6.512,787,623,Normal,0,Low
CYB-0000307,2026-07-03T13:18:53.555119,192.168.141.242,10.0.119.46,icmp,ftp,4.406,1245,1789,Normal,0,Low
CYB-0000308,2026-07-16T02:18:53.555119,192.168.27.95,10.0.239.117,udp,ftp,8.145,9904,4313,Normal,0,Low
CYB-0000309,2026-05-18T14:18:53.555119,192.168.39.214,10.0.29.164,icmp,ftp,7.768,5484,8004,Normal,0,Low
CYB-0000310,2026-08-04T00:18:53.555119,192.168.251.102,10.0.171.252,tcp,ssh,6.303,2975,4047,Normal,0,Low
CYB-0000311,2026-07-20T08:18:53.555119,192.168.121.122,10.0.199.175,icmp,http,5.268,232,5037,Normal,0,Low
CYB-0000312,2026-08-02T03:18:53.555119,192.168.60.101,10.0.251.79,icmp,http,1.012,5626,3712,Normal,0,Low
CYB-0000313,2026-06-04T19:18:53.555119,192.168.30.224,10.0.113.126,icmp,ftp,8.865,2211,780,Exploits,1,High
CYB-0000314,2026-06-14T21:18:53.555119,192.168.133.141,10.0.51.72,udp,ssh,8.264,4781,1312,Normal,0,Low
CYB-0000315,2026-07-22T11:18:53.555119,192.168.68.20,10.0.134.18,icmp,http,9.415,6166,2369,DoS,1,High
CYB-0000316,2026-05-26T21:18:53.555119,192.168.107.153,10.0.89.95,icmp,ftp,6.671,4379,6454,Normal,0,Low
CYB-0000317,2026-06-13T21:18:53.555119,192.168.181.20,10.0.3.47,tcp,dns,9.839,8059,9887,Normal,0,Low
CYB-0000318,2026-08-12T14:18:53.555119,192.168.11.253,10.0.31.12,tcp,http,3.59,8296,1236,Normal,0,Low
CYB-0000319,2026-05-27T03:18:53.555119,192.168.219.134,10.0.233.116,icmp,http,1.961,2713,5022,Normal,0,Low
CYB-0000320,2026-05-22T16:18:53.555119,192.168.116.219,10.0.5.229,udp,ssh,8.635,5494,1067,Normal,0,Low
CYB-0000321,2026-07-25T10:18:53.555119,192.168.247.238,10.0.73.11,udp,http,7.743,9951,1279,Normal,0,Low
CYB-0000322,2026-07-31T05:18:53.555119,192.168.156.203,10.0.90.57,icmp,dns,4.428,8238,3454,Normal,0,Low
CYB-0000323,2026-06-23T10:18:53.555119,192.168.92.82,10.0.90.254,udp,ftp,3.034,1933,6593,Normal,0,Low
CYB-0000324,2026-08-21T03:18:53.555119,192.168.110.53,10.0.236.125,icmp,http,7.436,119,2300,Normal,0,Low
CYB-0000325,2026-07-07T09:18:53.555119,192.168.154.215,10.0.11.161,udp,ssh,0.086,7165,7799,Normal,0,Low
CYB-0000326,2026-06-18T04:18:53.555119,192.168.149.220,10.0.91.176,icmp,ftp,8.983,7316,4565,DoS,1,High
CYB-0000327,2026-07-26T15:18:53.555119,192.168.121.210,10.0.165.64,udp,ftp,1.253,2268,3832,Normal,0,Low
CYB-0000328,2026-06-25T12:18:53.555119,192.168.243.162,10.0.144.114,tcp,ssh,1.253,6548,764,Normal,0,Low
CYB-0000329,2026-08-16T14:18:53.555119,192.168.174.247,10.0.41.138,udp,http,1.842,735,5743,Normal,0,Low
CYB-0000330,2026-08-04T11:18:53.555119,192.168.44.185,10.0.97.133,icmp,http,3.272,3324,9042,Normal,0,Low
CYB-0000331,2026-07-20T09:18:53.555119,192.168.87.214,10.0.142.30,udp,http,0.201,7773,1074,Fuzzers,1,High
CYB-0000332,2026-08-08T09:18:53.555119,192.168.102.229,10.0.174.97,tcp,dns,6.318,2450,5861,Normal,0,Low
CYB-0000333,2026-08-07T04:18:53.555119,192.168.140.138,10.0.40.223,tcp,http,4.81,8883,5546,Normal,0,Low
CYB-0000334,2026-06-23T20:18:53.555119,192.168.214.250,10.0.184.173,udp,ftp,0.131,4362,523,Normal,0,Low
CYB-0000335,2026-08-10T20:18:53.555119,192.168.162.10,10.0.89.79,tcp,ssh,6.468,7067,1097,Exploits,1,High
CYB-0000336,2026-07-28T05:18:53.555119,192.168.29.109,10.0.93.121,udp,ssh,3.792,4788,8829,Normal,0,Low
CYB-0000337,2026-08-19T05:18:53.555119,192.168.242.176,10.0.28.161,udp,ftp,8.227,2568,456,Normal,0,Low
CYB-0000338,2026-05-24T02:18:53.555119,192.168.43.120,10.0.202.159,tcp,http,2.682,1765,7353,Normal,0,Low
CYB-0000339,2026-07-11T17:18:53.555119,192.168.114.25,10.0.188.172,udp,http,7.046,8183,3097,Normal,0,Low
CYB-0000340,2026-07-21T12:18:53.555119,192.168.223.192,10.0.166.245,udp,http,7.309,5573,9064,Normal,0,Low
CYB-0000341,2026-08-02T20:18:53.555119,192.168.49.39,10.0.231.199,icmp,http,1.712,519,6310,Normal,0,Low
CYB-0000342,2026-06-29T21:18:53.555119,192.168.47.198,10.0.126.212,tcp,http,4.147,3551,7017,Generic,1,High
CYB-0000343,2026-06-07T05:18:53.555119,192.168.179.150,10.0.27.19,udp,http,3.777,3389,1754,Normal,0,Low
CYB-0000344,2026-06-10T01:18:53.555119,192.168.250.241,10.0.159.154,icmp,ftp,3.891,1131,3226,Normal,0,Low
CYB-0000345,2026-08-14T03:18:53.555119,192.168.2.229,10.0.157.31,tcp,ftp,5.787,2446,1473,Normal,0,Low
CYB-0000346,2026-06-10T04:18:53.555119,192.168.3.156,10.0.178.86,icmp,ssh,0.758,676,4810,Exploits,1,High
CYB-0000347,2026-07-24T10:18:53.555119,192.168.243.98,10.0.248.57,udp,ftp,2.295,6175,2951,Normal,0,Low
CYB-0000348,2026-06-09T10:18:53.555119,192.168.208.145,10.0.246.90,udp,ssh,2.828,4850,4488,Normal,0,Low
CYB-0000349,2026-08-15T23:18:53.555119,192.168.180.214,10.0.93.101,icmp,ftp,7.259,9272,5241,DoS,1,High
CYB-0000350,2026-06-09T14:18:53.555119,192.168.4.11,10.0.110.117,udp,ssh,0.383,2450,3046,Normal,0,Low
CYB-0000351,2026-06-08T06:18:53.555119,192.168.162.231,10.0.167.152,udp,http,5.494,1854,4481,DoS,1,High
CYB-0000352,2026-07-02T23:18:53.555119,192.168.107.14,10.0.185.253,icmp,dns,3.061,6288,1976,DoS,1,High
CYB-0000353,2026-07-11T11:18:53.555119,192.168.211.174,10.0.13.111,icmp,http,7.898,3301,4252,Normal,0,Low
CYB-0000354,2026-08-06T16:18:53.555119,192.168.62.106,10.0.211.213,tcp,http,6.147,5302,3585,Normal,0,Low
CYB-0000355,2026-07-05T09:18:53.555119,192.168.62.1,10.0.141.241,tcp,ftp,3.587,415,2556,Normal,0,Low
CYB-0000356,2026-07-30T19:18:53.555119,192.168.233.212,10.0.174.170,udp,http,1.623,338,2230,Normal,0,Low
CYB-0000357,2026-06-30T21:18:53.555119,192.168.19.36,10.0.112.47,icmp,dns,1.082,5626,1101,Normal,0,Low
CYB-0000358,2026-06-25T06:18:53.555119,192.168.172.5,10.0.232.99,udp,dns,7.393,4000,1189,Normal,0,Low
CYB-0000359,2026-08-11T19:18:53.555119,192.168.171.130,10.0.182.226,tcp,dns,2.375,3855,6562,Normal,0,Low
CYB-0000360,2026-06-29T01:18:53.555119,192.168.27.64,10.0.94.137,udp,ftp,3.151,5760,3241,Normal,0,Low
CYB-0000361,2026-08-22T00:18:53.555119,192.168.90.98,10.0.223.199,udp,ssh,3.074,6710,6586,Normal,0,Low
CYB-0000362,2026-08-02T03:18:53.555119,192.168.68.82,10.0.109.143,icmp,dns,1.989,3759,6068,Normal,0,Low
CYB-0000363,2026-06-06T21:18:53.555119,192.168.235.32,10.0.3.30,tcp,dns,7.025,6025,3077,Normal,0,Low
CYB-0000364,2026-07-10T15:18:53.555119,192.168.250.162,10.0.69.199,tcp,http,6.38,5254,6617,Normal,0,Low
CYB-0000365,2026-06-27T04:18:53.555119,192.168.128.131,10.0.251.2,tcp,ssh,3.274,7076,9968,Normal,0,Low
CYB-0000366,2026-06-17T05:18:53.555119,192.168.233.144,10.0.245.254,tcp,http,1.448,5457,5641,Normal,0,Low
CYB-0000367,2026-07-18T07:18:53.555119,192.168.5.38,10.0.45.233,tcp,ssh,0.296,4709,3071,Normal,0,Low
CYB-0000368,2026-07-10T06:18:53.555119,192.168.37.205,10.0.203.53,tcp,ftp,8.124,3332,5826,Normal,0,Low
CYB-0000369,2026-06-28T17:18:53.555119,192.168.197.184,10.0.9.83,icmp,http,2.674,7910,4452,Generic,1,High
CYB-0000370,2026-08-06T14:18:53.555119,192.168.188.207,10.0.165.100,udp,ftp,8.843,4655,6436,Generic,1,High
CYB-0000371,2026-05-19T13:18:53.555119,192.168.228.87,10.0.251.89,tcp,dns,7.871,7986,393,Normal,0,Low
CYB-0000372,2026-07-04T10:18:53.555119,192.168.161.178,10.0.254.246,tcp,dns,0.154,1282,9521,Normal,0,Low
CYB-0000373,2026-07-24T17:18:53.555119,192.168.164.193,10.0.209.22,icmp,ssh,9.383,833,9202,Normal,0,Low
CYB-0000374,2026-06-24T03:18:53.555119,192.168.206.186,10.0.127.123,icmp,dns,3.548,5299,2686,Normal,0,Low
CYB-0000375,2026-06-11T00:18:53.555119,192.168.117.186,10.0.15.146,udp,ftp,4.898,5666,4788,Normal,0,Low
CYB-0000376,2026-05-22T03:18:53.555119,192.168.64.91,10.0.99.4,udp,dns,7.813,6482,5781,Normal,0,Low
CYB-0000377,2026-06-12T08:18:53.555119,192.168.210.163,10.0.176.49,udp,http,4.525,3805,324,Normal,0,Low
CYB-0000378,2026-06-12T08:18:53.555119,192.168.133.63,10.0.165.180,udp,ftp,2.818,8986,7232,Normal,0,Low
CYB-0000379,2026-07-30T22:18:53.555119,192.168.200.124,10.0.204.146,udp,ftp,2.646,4189,8996,Normal,0,Low
CYB-0000380,2026-06-08T17:18:53.555119,192.168.58.110,10.0.3.50,icmp,http,7.129,4456,345,Normal,0,Low
CYB-0000381,2026-07-08T03:18:53.555119,192.168.34.12,10.0.120.148,icmp,http,3.116,6222,9543,Normal,0,Low
CYB-0000382,2026-06-07T10:18:53.555119,192.168.36.227,10.0.45.115,icmp,ssh,3.372,433,7350,Normal,0,Low
CYB-0000383,2026-08-07T00:18:53.555119,192.168.236.57,10.0.112.133,udp,ssh,8.353,2196,5127,Normal,0,Low
CYB-0000384,2026-07-13T13:18:53.555119,192.168.168.193,10.0.111.85,udp,http,9.46,6470,1179,Normal,0,Low
CYB-0000385,2026-08-11T01:18:53.555119,192.168.58.244,10.0.131.35,tcp,ssh,7.189,5778,2888,Normal,0,Low
CYB-0000386,2026-06-28T02:18:53.555119,192.168.251.117,10.0.209.84,tcp,ssh,0.851,4252,1604,Normal,0,Low
CYB-0000387,2026-07-18T15:18:53.555119,192.168.248.253,10.0.30.207,tcp,http,4.725,335,7696,Normal,0,Low
CYB-0000388,2026-06-24T06:18:53.555119,192.168.53.166,10.0.48.222,tcp,ssh,1.04,9890,7546,Normal,0,Low
CYB-0000389,2026-07-01T05:18:53.555119,192.168.245.181,10.0.124.182,udp,http,5.474,1932,8489,Normal,0,Low
CYB-0000390,2026-06-15T11:18:53.555119,192.168.20.123,10.0.154.94,icmp,http,8.824,7141,3209,DoS,1,High
CYB-0000391,2026-07-23T03:18:53.555119,192.168.178.114,10.0.30.229,udp,ssh,7.239,4936,8536,Normal,0,Low
CYB-0000392,2026-06-15T22:18:53.555119,192.168.117.228,10.0.180.101,udp,http,5.179,4037,5030,Normal,0,Low
CYB-0000393,2026-07-20T08:18:53.555119,192.168.197.230,10.0.104.19,icmp,dns,5.393,2203,7769,Normal,0,Low
CYB-0000394,2026-07-22T23:18:53.555119,192.168.228.227,10.0.186.6,icmp,ftp,4.009,1607,6437,Normal,0,Low
CYB-0000395,2026-07-17T08:18:53.555119,192.168.118.214,10.0.146.145,tcp,ftp,1.077,3020,6184,Normal,0,Low
CYB-0000396,2026-06-25T23:18:53.555119,192.168.206.73,10.0.168.215,icmp,ftp,2.946,3112,9717,Fuzzers,1,High
CYB-0000397,2026-05-22T19:18:53.555119,192.168.16.32,10.0.45.236,tcp,http,3.767,3142,787,Normal,0,Low
CYB-0000398,2026-07-21T17:18:53.555119,192.168.83.184,10.0.60.54,tcp,http,3.721,3204,8138,Normal,0,Low
CYB-0000399,2026-07-07T11:18:53.555119,192.168.102.238,10.0.79.79,tcp,http,4.481,1909,4121,Normal,0,Low
CYB-0000400,2026-05-25T18:18:53.555119,192.168.208.45,10.0.133.5,tcp,dns,4.932,7107,7484,Normal,0,Low
CYB-0000401,2026-07-08T23:18:53.555119,192.168.205.146,10.0.172.232,tcp,dns,7.445,7507,755,Normal,0,Low
CYB-0000402,2026-08-20T00:18:53.555119,192.168.18.54,10.0.235.50,tcp,http,8.934,4375,2780,Normal,0,Low
CYB-0000403,2026-06-17T04:18:53.555119,192.168.121.5,10.0.70.229,udp,ssh,1.837,8607,6833,Normal,0,Low
CYB-0000404,2026-06-11T21:18:53.555119,192.168.60.180,10.0.108.95,icmp,dns,1.878,1029,8703,Normal,0,Low
CYB-0000405,2026-07-07T01:18:53.555119,192.168.10.245,10.0.129.242,icmp,ssh,0.624,8159,6573,Normal,0,Low
CYB-0000406,2026-07-21T21:18:53.555119,192.168.182.109,10.0.72.130,tcp,dns,6.263,3513,6752,Normal,0,Low
CYB-0000407,2026-07-23T12:18:53.555119,192.168.176.242,10.0.225.5,icmp,ftp,9.125,9720,8218,Fuzzers,1,High
CYB-0000408,2026-06-21T10:18:53.555119,192.168.88.55,10.0.235.131,icmp,http,5.298,3603,1693,Normal,0,Low
CYB-0000409,2026-07-23T14:18:53.555119,192.168.70.169,10.0.147.102,udp,ftp,1.971,7498,8066,Normal,0,Low
CYB-0000410,2026-05-28T03:18:53.555119,192.168.30.43,10.0.202.25,icmp,dns,0.701,9570,4946,Normal,0,Low
CYB-0000411,2026-06-13T03:18:53.555119,192.168.240.1,10.0.20.24,icmp,ssh,5.445,284,223,Normal,0,Low
CYB-0000412,2026-05-22T11:18:53.555119,192.168.187.58,10.0.91.33,tcp,http,1.505,6798,2644,Normal,0,Low
CYB-0000413,2026-06-02T06:18:53.555119,192.168.90.21,10.0.141.128,udp,ftp,1.636,1766,8322,Normal,0,Low
CYB-0000414,2026-05-19T15:18:53.555119,192.168.135.240,10.0.209.128,icmp,dns,6.611,8232,7161,Normal,0,Low
CYB-0000415,2026-07-02T16:18:53.555119,192.168.168.73,10.0.227.15,udp,dns,7.393,4987,3027,Normal,0,Low
CYB-0000416,2026-07-28T04:18:53.555119,192.168.62.10,10.0.182.5,tcp,dns,7.456,743,5347,Normal,0,Low
CYB-0000417,2026-06-15T10:18:53.555119,192.168.5.114,10.0.130.57,udp,ftp,1.773,7687,5320,Normal,0,Low
CYB-0000418,2026-07-23T12:18:53.555119,192.168.245.66,10.0.224.243,udp,dns,7.942,5388,4591,Normal,0,Low
CYB-0000419,2026-06-30T02:18:53.555119,192.168.59.99,10.0.22.24,icmp,ftp,5.422,9625,7549,Normal,0,Low
CYB-0000420,2026-07-07T08:18:53.555119,192.168.40.184,10.0.146.93,icmp,dns,9.192,4880,8273,Normal,0,Low
CYB-0000421,2026-05-15T18:18:53.555119,192.168.239.32,10.0.186.251,tcp,dns,1.955,520,8550,Normal,0,Low
CYB-0000422,2026-06-26T02:18:53.555119,192.168.216.207,10.0.152.128,tcp,dns,7.575,2404,9950,Normal,0,Low
CYB-0000423,2026-06-21T02:18:53.555119,192.168.51.152,10.0.162.12,tcp,ssh,7.575,395,5430,Normal,0,Low
